147069  , -33719.9    , array([ 0.249376   ,  0.184284   ,  9.23812e-13,  0.00154008 ,  0.00890256 ])
147591  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147592  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147593  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147594  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147595  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147596  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147597  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147598  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147599  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147600  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147601  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147602  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147603  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147604  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147605  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147606  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147607  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147608  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147609  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147610  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147611  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147612  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147613  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147614  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147615  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147616  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147617  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147618  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147619  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147620  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147621  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147622  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147623  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147624  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147625  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147626  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147627  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147628  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147629  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147630  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147631  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147632  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147633  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147634  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147635  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147636  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147637  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147638  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147639  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147640  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147641  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147642  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147643  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147644  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147645  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147646  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147647  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147648  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147649  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147650  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147651  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147652  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147653  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147654  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147655  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147656  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147657  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147658  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147659  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147660  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147661  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147662  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147663  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147664  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147665  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147666  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147667  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147668  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147669  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147670  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147671  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147672  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147673  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147674  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147675  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147676  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147677  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147678  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147679  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147680  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147681  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147682  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147683  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147684  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147685  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147686  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147687  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147688  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147689  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147690  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147691  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147692  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147693  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147694  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147695  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147696  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147697  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147698  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147699  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147700  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147701  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147702  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147703  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147704  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147705  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147706  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147707  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147708  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147709  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147710  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147711  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147712  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147713  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147714  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147715  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147716  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147717  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147718  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147719  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147720  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147721  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147722  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147723  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147724  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147725  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147726  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147727  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147728  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147729  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147730  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147731  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147732  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147733  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147734  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147735  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147736  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147737  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147738  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147739  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147740  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147741  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147742  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147743  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147744  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147745  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147746  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147747  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147748  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147749  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147750  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147751  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147752  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147753  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147754  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147755  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147756  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147757  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147758  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147759  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147760  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147761  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147762  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147763  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147764  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147765  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147766  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147767  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147768  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147769  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147770  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147771  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147772  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147773  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147774  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147775  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147776  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147777  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147778  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147779  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147780  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147781  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147782  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147783  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147784  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147785  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147786  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147787  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147788  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147789  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147790  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147791  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147792  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147793  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147794  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147795  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147796  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147797  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147798  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147799  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147800  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147801  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147802  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147803  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147804  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147805  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147806  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147807  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147808  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147809  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147810  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147811  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147812  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147813  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147814  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147815  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147816  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147817  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147818  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147819  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147820  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147821  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147822  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147823  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
147824  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250828  ])
147825  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147826  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147827  , -1554.85    , array([ 1.43854    ,  0.0596185  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147828  , -1554.85    , array([ 1.43711    ,  0.0596781  ,  9.23812e-13,  4.22055    ,  0.0250578  ])
147829  , -1554.86    , array([ 1.43711    ,  0.0596185  ,  9.24736e-13,  4.22055    ,  0.0250578  ])
147830  , -1554.85    , array([ 1.43711    ,  0.0596185  ,  9.23812e-13,  4.22478    ,  0.0250578  ])
