310910  , -66548.4    , array([ 0.379463   ,  5.80607    ,  3.75126e-19,  0.00131639 ,  0.00674045 ])
311176  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311177  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311178  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311179  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311180  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311181  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311182  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311183  , -1554.8     , array([ 1.44099    ,  0.0597299  ,  3.75126e-19,  4.24347    ,  0.0251196  ])
311184  , -1554.8     , array([ 1.44099    ,  0.0597299  ,  3.75126e-19,  4.24347    ,  0.0251196  ])
311185  , -1554.8     , array([ 1.44243    ,  0.0597299  ,  3.75126e-19,  4.24347    ,  0.0251196  ])
311186  , -1554.81    , array([ 1.44099    ,  0.0597897  ,  3.75126e-19,  4.24347    ,  0.0251196  ])
311187  , -1554.8     , array([ 1.44099    ,  0.0597299  ,  3.75501e-19,  4.24347    ,  0.0251196  ])
311188  , -1554.8     , array([ 1.44099    ,  0.0597299  ,  3.75126e-19,  4.24771    ,  0.0251196  ])
311189  , -1554.8     , array([ 1.44099    ,  0.0597299  ,  3.75126e-19,  4.24347    ,  0.0251447  ])
311190  , -1554.72    , array([ 1.44706    ,  0.0601649  ,  3.75126e-19,  4.17706    ,  0.0252498  ])
311191  , -1554.72    , array([ 1.44706    ,  0.0601649  ,  3.75126e-19,  4.17706    ,  0.0252498  ])
311192  , -1554.72    , array([ 1.44851    ,  0.0601649  ,  3.75126e-19,  4.17706    ,  0.0252498  ])
311193  , -1554.74    , array([ 1.44706    ,  0.0602251  ,  3.75126e-19,  4.17706    ,  0.0252498  ])
311194  , -1554.72    , array([ 1.44706    ,  0.0601649  ,  3.75501e-19,  4.17706    ,  0.0252498  ])
311195  , -1554.72    , array([ 1.44706    ,  0.0601649  ,  3.75126e-19,  4.18124    ,  0.0252498  ])
311196  , -1554.7     , array([ 1.44706    ,  0.0601649  ,  3.75126e-19,  4.17706    ,  0.025275   ])
311197  , -1554.71    , array([ 1.44778    ,  0.0602163  ,  3.75126e-19,  4.16932    ,  0.0252651  ])
311198  , -1554.71    , array([ 1.44778    ,  0.0602163  ,  3.75126e-19,  4.16932    ,  0.0252651  ])
311199  , -1554.71    , array([ 1.44923    ,  0.0602163  ,  3.75126e-19,  4.16932    ,  0.0252651  ])
311200  , -1554.74    , array([ 1.44778    ,  0.0602765  ,  3.75126e-19,  4.16932    ,  0.0252651  ])
311201  , -1554.71    , array([ 1.44778    ,  0.0602163  ,  3.75501e-19,  4.16932    ,  0.0252651  ])
311202  , -1554.71    , array([ 1.44778    ,  0.0602163  ,  3.75126e-19,  4.17349    ,  0.0252651  ])
311203  , -1554.69    , array([ 1.44778    ,  0.0602163  ,  3.75126e-19,  4.16932    ,  0.0252904  ])
311204  , -1554.71    , array([ 1.44787    ,  0.0602229  ,  3.75126e-19,  4.16832    ,  0.0252671  ])
311205  , -1554.71    , array([ 1.44787    ,  0.0602229  ,  3.75126e-19,  4.16832    ,  0.0252671  ])
311206  , -1554.71    , array([ 1.44932    ,  0.0602229  ,  3.75126e-19,  4.16832    ,  0.0252671  ])
311207  , -1554.74    , array([ 1.44787    ,  0.0602832  ,  3.75126e-19,  4.16832    ,  0.0252671  ])
311208  , -1554.71    , array([ 1.44787    ,  0.0602229  ,  3.75501e-19,  4.16832    ,  0.0252671  ])
311209  , -1554.71    , array([ 1.44787    ,  0.0602229  ,  3.75126e-19,  4.17249    ,  0.0252671  ])
311210  , -1554.69    , array([ 1.44787    ,  0.0602229  ,  3.75126e-19,  4.16832    ,  0.0252924  ])
311211  , -1554.71    , array([ 1.44788    ,  0.0602238  ,  3.75126e-19,  4.16819    ,  0.0252674  ])
311212  , -1554.71    , array([ 1.44788    ,  0.0602238  ,  3.75126e-19,  4.16819    ,  0.0252674  ])
311213  , -1554.71    , array([ 1.44933    ,  0.0602238  ,  3.75126e-19,  4.16819    ,  0.0252674  ])
311214  , -1554.74    , array([ 1.44788    ,  0.0602841  ,  3.75126e-19,  4.16819    ,  0.0252674  ])
311215  , -1554.71    , array([ 1.44788    ,  0.0602238  ,  3.75501e-19,  4.16819    ,  0.0252674  ])
311216  , -1554.71    , array([ 1.44788    ,  0.0602238  ,  3.75126e-19,  4.17236    ,  0.0252674  ])
311217  , -1554.69    , array([ 1.44788    ,  0.0602238  ,  3.75126e-19,  4.16819    ,  0.0252927  ])
311218  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311219  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311220  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311221  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311222  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311223  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311224  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311225  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311226  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311227  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311228  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311229  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311230  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311231  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311232  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311233  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311234  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311235  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311236  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311237  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311238  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311239  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311240  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311241  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311242  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311243  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311244  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311245  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311246  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311247  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311248  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311249  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311250  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311251  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311252  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311253  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311254  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311255  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311256  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311257  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311258  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311259  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311260  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311261  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311262  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311263  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311264  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311265  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311266  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311267  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311268  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311269  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311270  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311271  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311272  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311273  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311274  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311275  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311276  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311277  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311278  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311279  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311280  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311281  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311282  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311283  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311284  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311285  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311286  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311287  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311288  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311289  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311290  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311291  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311292  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311293  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311294  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311295  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311296  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311297  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311298  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311299  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311300  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311301  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311302  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311303  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311304  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311305  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311306  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311307  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311308  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311309  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311310  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311311  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311312  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311313  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311314  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311315  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311316  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311317  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311318  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311319  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311320  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311321  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311322  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311323  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311324  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311325  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311326  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311327  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311328  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311329  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311330  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311331  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311332  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311333  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311334  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311335  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311336  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311337  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311338  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311339  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311340  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311341  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311342  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311343  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311344  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311345  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311346  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311347  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311348  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311349  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311350  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311351  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311352  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311353  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311354  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311355  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311356  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311357  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311358  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311359  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311360  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311361  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311362  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311363  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311364  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311365  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311366  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311367  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311368  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311369  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311370  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311371  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311372  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311373  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311374  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311375  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311376  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311377  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311378  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311379  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311380  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311381  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311382  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311383  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311384  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311385  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311386  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311387  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311388  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311389  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311390  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311391  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311392  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311393  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311394  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311395  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311396  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311397  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311398  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311399  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311400  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311401  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311402  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311403  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311404  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311405  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311406  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311407  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311408  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311409  , -1554.71    , array([ 1.44933    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311410  , -1554.74    , array([ 1.44788    ,  0.0602842  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311411  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75501e-19,  4.16817    ,  0.0252674  ])
311412  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.17234    ,  0.0252674  ])
311413  , -1554.69    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252927  ])
311414  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
311415  , -1554.71    , array([ 1.44788    ,  0.0602239  ,  3.75126e-19,  4.16817    ,  0.0252674  ])
