269192  , -78060.2    , array([ 1.97351    ,  1.23677    ,  0.00527938 ,  5.20413e-57,  0.000758539])
269467  , -1415.88    , array([ 1.00642    ,  0.107863   ,  5.05019    ,  5.20413e-57,  0.0452351  ])
269468  , -1415.46    , array([ 1.00541    ,  0.107971   ,  5.05019    ,  5.20413e-57,  0.0452351  ])
269469  , -1415.82    , array([ 1.00541    ,  0.107863   ,  5.05524    ,  5.20413e-57,  0.0452351  ])
269470  , -1415.92    , array([ 1.00541    ,  0.107863   ,  5.05019    ,  5.20933e-57,  0.0452351  ])
269471  , -1416.37    , array([ 1.00541    ,  0.107863   ,  5.05019    ,  5.20413e-57,  0.0452803  ])
269472  , -1421.32    , array([ 0.974312   ,  0.109775   ,  6.0229     ,  5.20413e-57,  0.0460572  ])
269473  , -1421.32    , array([ 0.974312   ,  0.109775   ,  6.0229     ,  5.20413e-57,  0.0460572  ])
269474  , -1421.4     , array([ 0.975287   ,  0.109775   ,  6.0229     ,  5.20413e-57,  0.0460572  ])
269475  , -1421.56    , array([ 0.974312   ,  0.109885   ,  6.0229     ,  5.20413e-57,  0.0460572  ])
269476  , -1421.52    , array([ 0.974312   ,  0.109775   ,  6.02893    ,  5.20413e-57,  0.0460572  ])
269477  , -1421.32    , array([ 0.974312   ,  0.109775   ,  6.0229     ,  5.20933e-57,  0.0460572  ])
269478  , -1421.16    , array([ 0.974312   ,  0.109775   ,  6.0229     ,  5.20413e-57,  0.0461033  ])
269479  , -1412.31    , array([ 0.992984   ,  0.108616   ,  5.4149     ,  5.20413e-57,  0.0455587  ])
269480  , -1412.31    , array([ 0.992984   ,  0.108616   ,  5.4149     ,  5.20413e-57,  0.0455587  ])
269481  , -1412.31    , array([ 0.993978   ,  0.108616   ,  5.4149     ,  5.20413e-57,  0.0455587  ])
269482  , -1412.11    , array([ 0.992984   ,  0.108724   ,  5.4149     ,  5.20413e-57,  0.0455587  ])
269483  , -1412.31    , array([ 0.992984   ,  0.108616   ,  5.42032    ,  5.20413e-57,  0.0455587  ])
269484  , -1412.31    , array([ 0.992984   ,  0.108616   ,  5.4149     ,  5.20933e-57,  0.0455587  ])
269485  , -1412.51    , array([ 0.992984   ,  0.108616   ,  5.4149     ,  5.20413e-57,  0.0456043  ])
269486  , -1411.95    , array([ 1.02855    ,  0.104685   ,  5.16887    ,  5.20413e-57,  0.0431697  ])
269487  , -1411.95    , array([ 1.02855    ,  0.104685   ,  5.16887    ,  5.20413e-57,  0.0431697  ])
269488  , -1411.99    , array([ 1.02957    ,  0.104685   ,  5.16887    ,  5.20413e-57,  0.0431697  ])
269489  , -1411.86    , array([ 1.02855    ,  0.10479    ,  5.16887    ,  5.20413e-57,  0.0431697  ])
269490  , -1411.96    , array([ 1.02855    ,  0.104685   ,  5.17404    ,  5.20413e-57,  0.0431697  ])
269491  , -1411.95    , array([ 1.02855    ,  0.104685   ,  5.16887    ,  5.20933e-57,  0.0431697  ])
269492  , -1412.02    , array([ 1.02855    ,  0.104685   ,  5.16887    ,  5.20413e-57,  0.0432129  ])
269493  , -1411.38    , array([ 1.01202    ,  0.105173   ,  5.19981    ,  5.20413e-57,  0.0433334  ])
269494  , -1411.38    , array([ 1.01202    ,  0.105173   ,  5.19981    ,  5.20413e-57,  0.0433334  ])
269495  , -1411.39    , array([ 1.01304    ,  0.105173   ,  5.19981    ,  5.20413e-57,  0.0433334  ])
269496  , -1411.35    , array([ 1.01202    ,  0.105278   ,  5.19981    ,  5.20413e-57,  0.0433334  ])
269497  , -1411.38    , array([ 1.01202    ,  0.105173   ,  5.20501    ,  5.20413e-57,  0.0433334  ])
269498  , -1411.38    , array([ 1.01202    ,  0.105173   ,  5.19981    ,  5.20933e-57,  0.0433334  ])
269499  , -1411.4     , array([ 1.01202    ,  0.105173   ,  5.19981    ,  5.20413e-57,  0.0433767  ])
269500  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269501  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269502  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269503  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269504  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269505  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269506  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269507  , -1411.31    , array([ 1.00597    ,  0.10531    ,  5.20249    ,  5.20413e-57,  0.0433483  ])
269508  , -1411.31    , array([ 1.00597    ,  0.10531    ,  5.20249    ,  5.20413e-57,  0.0433483  ])
269509  , -1411.31    , array([ 1.00697    ,  0.10531    ,  5.20249    ,  5.20413e-57,  0.0433483  ])
269510  , -1411.31    , array([ 1.00597    ,  0.105416   ,  5.20249    ,  5.20413e-57,  0.0433483  ])
269511  , -1411.31    , array([ 1.00597    ,  0.10531    ,  5.2077     ,  5.20413e-57,  0.0433483  ])
269512  , -1411.31    , array([ 1.00597    ,  0.10531    ,  5.20249    ,  5.20933e-57,  0.0433483  ])
269513  , -1411.31    , array([ 1.00597    ,  0.10531    ,  5.20249    ,  5.20413e-57,  0.0433917  ])
269514  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433721  ])
269515  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433721  ])
269516  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433721  ])
269517  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433721  ])
269518  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433721  ])
269519  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433721  ])
269520  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434155  ])
269521  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269522  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269523  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269524  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269525  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269526  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269527  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269528  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269529  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269530  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269531  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269532  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269533  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269534  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269535  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269536  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269537  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269538  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269539  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269540  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269541  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269542  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269543  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269544  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269545  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269546  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269547  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269548  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269549  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269550  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269551  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269552  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269553  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269554  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269555  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269556  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269557  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269558  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269559  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269560  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269561  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269562  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269563  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269564  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269565  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269566  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269567  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269568  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269569  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269570  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269571  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269572  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269573  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269574  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269575  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269576  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269577  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269578  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269579  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269580  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269581  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269582  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269583  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269584  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269585  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269586  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269587  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269588  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269589  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269590  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269591  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269592  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269593  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269594  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269595  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269596  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269597  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269598  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269599  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269600  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269601  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269602  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269603  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269604  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269605  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269606  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269607  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269608  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269609  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269610  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269611  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269612  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269613  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269614  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269615  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269616  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269617  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269618  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269619  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269620  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269621  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269622  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269623  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269624  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269625  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269626  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269627  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269628  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269629  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269630  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269631  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269632  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269633  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269634  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269635  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269636  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269637  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269638  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269639  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269640  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269641  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269642  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269643  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269644  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269645  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269646  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269647  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269648  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269649  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269650  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269651  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269652  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269653  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269654  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269655  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269656  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269657  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269658  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269659  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269660  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269661  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269662  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269663  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269664  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269665  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269666  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269667  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269668  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269669  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269670  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269671  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269672  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269673  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269674  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269675  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269676  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269677  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269678  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269679  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269680  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269681  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269682  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269683  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269684  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269685  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269686  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269687  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269688  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269689  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269690  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269691  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269692  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269693  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269694  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269695  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269696  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269697  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269698  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269699  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269700  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269701  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269702  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269703  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269704  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269705  , -1411.3     , array([ 1.00697    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269706  , -1411.3     , array([ 1.00596    ,  0.105469   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
269707  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20803    ,  5.20413e-57,  0.0433722  ])
269708  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20933e-57,  0.0433722  ])
269709  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0434156  ])
269710  , -1411.3     , array([ 1.00596    ,  0.105363   ,  5.20282    ,  5.20413e-57,  0.0433722  ])
