321733  , -54402.3    , array([ 0.0324977  ,  1.56048    ,  5.57452e-30,  0.00384363 ,  0.00226786 ])
322021  , -1703.89    , array([ 1.01453    ,  0.0759368  ,  5.57452e-30,  2.32665e-13,  0.0268103  ])
322022  , -1703.5     , array([ 1.01555    ,  0.0759368  ,  5.57452e-30,  2.32665e-13,  0.0268103  ])
322023  , -1704.24    , array([ 1.01453    ,  0.0760127  ,  5.57452e-30,  2.32665e-13,  0.0268103  ])
322024  , -1703.89    , array([ 1.01453    ,  0.0759368  ,  5.58009e-30,  2.32665e-13,  0.0268103  ])
322025  , -1703.89    , array([ 1.01453    ,  0.0759368  ,  5.57452e-30,  2.32898e-13,  0.0268103  ])
322026  , -1703.9     , array([ 1.01453    ,  0.0759368  ,  5.57452e-30,  2.32665e-13,  0.0268371  ])
322027  , -1649.3     , array([ 1.18629    ,  0.071693   ,  5.57452e-30,  4.27561e-15,  0.0254306  ])
322028  , -1649.3     , array([ 1.18629    ,  0.071693   ,  5.57452e-30,  4.27561e-15,  0.0254306  ])
322029  , -1649.14    , array([ 1.18748    ,  0.071693   ,  5.57452e-30,  4.27561e-15,  0.0254306  ])
322030  , -1649.54    , array([ 1.18629    ,  0.0717647  ,  5.57452e-30,  4.27561e-15,  0.0254306  ])
322031  , -1649.3     , array([ 1.18629    ,  0.071693   ,  5.58009e-30,  4.27561e-15,  0.0254306  ])
322032  , -1649.3     , array([ 1.18629    ,  0.071693   ,  5.57452e-30,  4.27989e-15,  0.0254306  ])
322033  , -1649.2     , array([ 1.18629    ,  0.071693   ,  5.57452e-30,  4.27561e-15,  0.025456   ])
322034  , -1634.42    , array([ 1.32872    ,  0.0688008  ,  5.57452e-30,  3.46309e-16,  0.0245951  ])
322035  , -1634.42    , array([ 1.32872    ,  0.0688008  ,  5.57452e-30,  3.46309e-16,  0.0245951  ])
322036  , -1634.37    , array([ 1.33005    ,  0.0688008  ,  5.57452e-30,  3.46309e-16,  0.0245951  ])
322037  , -1634.45    , array([ 1.32872    ,  0.0688696  ,  5.57452e-30,  3.46309e-16,  0.0245951  ])
322038  , -1634.42    , array([ 1.32872    ,  0.0688008  ,  5.58009e-30,  3.46309e-16,  0.0245951  ])
322039  , -1634.42    , array([ 1.32872    ,  0.0688008  ,  5.57452e-30,  3.46655e-16,  0.0245951  ])
322040  , -1634.43    , array([ 1.32872    ,  0.0688008  ,  5.57452e-30,  3.46309e-16,  0.0246197  ])
322041  , -1632.62    , array([ 1.40603    ,  0.067829   ,  5.57452e-30,  1.00286e-16,  0.0242998  ])
322042  , -1632.62    , array([ 1.40603    ,  0.067829   ,  5.57452e-30,  1.00286e-16,  0.0242998  ])
322043  , -1632.6     , array([ 1.40744    ,  0.067829   ,  5.57452e-30,  1.00286e-16,  0.0242998  ])
322044  , -1632.6     , array([ 1.40603    ,  0.0678969  ,  5.57452e-30,  1.00286e-16,  0.0242998  ])
322045  , -1632.62    , array([ 1.40603    ,  0.067829   ,  5.58009e-30,  1.00286e-16,  0.0242998  ])
322046  , -1632.62    , array([ 1.40603    ,  0.067829   ,  5.57452e-30,  1.00386e-16,  0.0242998  ])
322047  , -1632.64    , array([ 1.40603    ,  0.067829   ,  5.57452e-30,  1.00286e-16,  0.0243241  ])
322048  , -1632.54    , array([ 1.43237    ,  0.0676488  ,  5.57452e-30,  6.5418e-17 ,  0.0242318  ])
322049  , -1632.54    , array([ 1.43237    ,  0.0676488  ,  5.57452e-30,  6.5418e-17 ,  0.0242318  ])
322050  , -1632.54    , array([ 1.4338     ,  0.0676488  ,  5.57452e-30,  6.5418e-17 ,  0.0242318  ])
322051  , -1632.53    , array([ 1.43237    ,  0.0677165  ,  5.57452e-30,  6.5418e-17 ,  0.0242318  ])
322052  , -1632.54    , array([ 1.43237    ,  0.0676488  ,  5.58009e-30,  6.5418e-17 ,  0.0242318  ])
322053  , -1632.54    , array([ 1.43237    ,  0.0676488  ,  5.57452e-30,  6.54834e-17,  0.0242318  ])
322054  , -1632.55    , array([ 1.43237    ,  0.0676488  ,  5.57452e-30,  6.5418e-17 ,  0.024256   ])
322055  , -1632.54    , array([ 1.4364     ,  0.0676453  ,  5.57452e-30,  6.09439e-17,  0.0242257  ])
322056  , -1632.54    , array([ 1.4364     ,  0.0676453  ,  5.57452e-30,  6.09439e-17,  0.0242257  ])
322057  , -1632.54    , array([ 1.43784    ,  0.0676453  ,  5.57452e-30,  6.09439e-17,  0.0242257  ])
322058  , -1632.54    , array([ 1.4364     ,  0.0677129  ,  5.57452e-30,  6.09439e-17,  0.0242257  ])
322059  , -1632.54    , array([ 1.4364     ,  0.0676453  ,  5.58009e-30,  6.09439e-17,  0.0242257  ])
322060  , -1632.54    , array([ 1.4364     ,  0.0676453  ,  5.57452e-30,  6.10048e-17,  0.0242257  ])
322061  , -1632.54    , array([ 1.4364     ,  0.0676453  ,  5.57452e-30,  6.09439e-17,  0.0242499  ])
322062  , -1632.54    , array([ 1.43363    ,  0.0676477  ,  5.57452e-30,  6.39827e-17,  0.0242299  ])
322063  , -1632.54    , array([ 1.43363    ,  0.0676477  ,  5.57452e-30,  6.39827e-17,  0.0242299  ])
322064  , -1632.54    , array([ 1.43506    ,  0.0676477  ,  5.57452e-30,  6.39827e-17,  0.0242299  ])
322065  , -1632.53    , array([ 1.43363    ,  0.0677154  ,  5.57452e-30,  6.39827e-17,  0.0242299  ])
322066  , -1632.54    , array([ 1.43363    ,  0.0676477  ,  5.58009e-30,  6.39827e-17,  0.0242299  ])
322067  , -1632.54    , array([ 1.43363    ,  0.0676477  ,  5.57452e-30,  6.40467e-17,  0.0242299  ])
322068  , -1632.54    , array([ 1.43363    ,  0.0676477  ,  5.57452e-30,  6.39827e-17,  0.0242541  ])
322069  , -1632.54    , array([ 1.43466    ,  0.0676484  ,  5.57452e-30,  6.27949e-17,  0.0242286  ])
322070  , -1632.54    , array([ 1.43466    ,  0.0676484  ,  5.57452e-30,  6.27949e-17,  0.0242286  ])
322071  , -1632.54    , array([ 1.4361     ,  0.0676484  ,  5.57452e-30,  6.27949e-17,  0.0242286  ])
322072  , -1632.53    , array([ 1.43466    ,  0.0677161  ,  5.57452e-30,  6.27949e-17,  0.0242286  ])
322073  , -1632.54    , array([ 1.43466    ,  0.0676484  ,  5.58009e-30,  6.27949e-17,  0.0242286  ])
322074  , -1632.54    , array([ 1.43466    ,  0.0676484  ,  5.57452e-30,  6.28578e-17,  0.0242286  ])
322075  , -1632.54    , array([ 1.43466    ,  0.0676484  ,  5.57452e-30,  6.27949e-17,  0.0242528  ])
322076  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322077  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322078  , -1632.54    , array([ 1.43765    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322079  , -1632.53    , array([ 1.43621    ,  0.0677179  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322080  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.58009e-30,  6.10461e-17,  0.0242267  ])
322081  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.11072e-17,  0.0242267  ])
322082  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242509  ])
322083  , -1632.54    , array([ 1.43651    ,  0.0676507  ,  5.57452e-30,  6.07096e-17,  0.0242263  ])
322084  , -1632.54    , array([ 1.43651    ,  0.0676507  ,  5.57452e-30,  6.07096e-17,  0.0242263  ])
322085  , -1632.54    , array([ 1.43795    ,  0.0676507  ,  5.57452e-30,  6.07096e-17,  0.0242263  ])
322086  , -1632.54    , array([ 1.43651    ,  0.0677184  ,  5.57452e-30,  6.07096e-17,  0.0242263  ])
322087  , -1632.54    , array([ 1.43651    ,  0.0676507  ,  5.58009e-30,  6.07096e-17,  0.0242263  ])
322088  , -1632.54    , array([ 1.43651    ,  0.0676507  ,  5.57452e-30,  6.07704e-17,  0.0242263  ])
322089  , -1632.54    , array([ 1.43651    ,  0.0676507  ,  5.57452e-30,  6.07096e-17,  0.0242506  ])
322090  , -1632.54    , array([ 1.43625    ,  0.0676503  ,  5.57452e-30,  6.10026e-17,  0.0242266  ])
322091  , -1632.54    , array([ 1.43625    ,  0.0676503  ,  5.57452e-30,  6.10026e-17,  0.0242266  ])
322092  , -1632.54    , array([ 1.43769    ,  0.0676503  ,  5.57452e-30,  6.10026e-17,  0.0242266  ])
322093  , -1632.53    , array([ 1.43625    ,  0.067718   ,  5.57452e-30,  6.10026e-17,  0.0242266  ])
322094  , -1632.54    , array([ 1.43625    ,  0.0676503  ,  5.58009e-30,  6.10026e-17,  0.0242266  ])
322095  , -1632.54    , array([ 1.43625    ,  0.0676503  ,  5.57452e-30,  6.10636e-17,  0.0242266  ])
322096  , -1632.54    , array([ 1.43625    ,  0.0676503  ,  5.57452e-30,  6.10026e-17,  0.0242509  ])
322097  , -1632.54    , array([ 1.43622    ,  0.0676502  ,  5.57452e-30,  6.10396e-17,  0.0242267  ])
322098  , -1632.54    , array([ 1.43622    ,  0.0676502  ,  5.57452e-30,  6.10396e-17,  0.0242267  ])
322099  , -1632.54    , array([ 1.43765    ,  0.0676502  ,  5.57452e-30,  6.10396e-17,  0.0242267  ])
322100  , -1632.53    , array([ 1.43622    ,  0.0677179  ,  5.57452e-30,  6.10396e-17,  0.0242267  ])
322101  , -1632.54    , array([ 1.43622    ,  0.0676502  ,  5.58009e-30,  6.10396e-17,  0.0242267  ])
322102  , -1632.54    , array([ 1.43622    ,  0.0676502  ,  5.57452e-30,  6.11007e-17,  0.0242267  ])
322103  , -1632.54    , array([ 1.43622    ,  0.0676502  ,  5.57452e-30,  6.10396e-17,  0.0242509  ])
322104  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10451e-17,  0.0242267  ])
322105  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10451e-17,  0.0242267  ])
322106  , -1632.54    , array([ 1.43765    ,  0.0676502  ,  5.57452e-30,  6.10451e-17,  0.0242267  ])
322107  , -1632.53    , array([ 1.43621    ,  0.0677179  ,  5.57452e-30,  6.10451e-17,  0.0242267  ])
322108  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.58009e-30,  6.10451e-17,  0.0242267  ])
322109  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.11062e-17,  0.0242267  ])
322110  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10451e-17,  0.0242509  ])
322111  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10459e-17,  0.0242267  ])
322112  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10459e-17,  0.0242267  ])
322113  , -1632.54    , array([ 1.43765    ,  0.0676502  ,  5.57452e-30,  6.10459e-17,  0.0242267  ])
322114  , -1632.53    , array([ 1.43621    ,  0.0677179  ,  5.57452e-30,  6.10459e-17,  0.0242267  ])
322115  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.58009e-30,  6.10459e-17,  0.0242267  ])
322116  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.1107e-17 ,  0.0242267  ])
322117  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10459e-17,  0.0242509  ])
322118  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322119  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322120  , -1632.54    , array([ 1.43765    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322121  , -1632.53    , array([ 1.43621    ,  0.0677179  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322122  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.58009e-30,  6.10461e-17,  0.0242267  ])
322123  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.11071e-17,  0.0242267  ])
322124  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242509  ])
322125  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322126  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322127  , -1632.54    , array([ 1.43765    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322128  , -1632.53    , array([ 1.43621    ,  0.0677179  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322129  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.58009e-30,  6.10461e-17,  0.0242267  ])
322130  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.11072e-17,  0.0242267  ])
322131  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242509  ])
322132  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322133  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322134  , -1632.54    , array([ 1.43765    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322135  , -1632.53    , array([ 1.43621    ,  0.0677179  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322136  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.58009e-30,  6.10461e-17,  0.0242267  ])
322137  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.11072e-17,  0.0242267  ])
322138  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242509  ])
322139  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322140  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322141  , -1632.54    , array([ 1.43765    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322142  , -1632.53    , array([ 1.43621    ,  0.0677179  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322143  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.58009e-30,  6.10461e-17,  0.0242267  ])
322144  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.11072e-17,  0.0242267  ])
322145  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242509  ])
322146  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322147  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322148  , -1632.54    , array([ 1.43765    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322149  , -1632.53    , array([ 1.43621    ,  0.0677179  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322150  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.58009e-30,  6.10461e-17,  0.0242267  ])
322151  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.11072e-17,  0.0242267  ])
322152  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242509  ])
322153  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322154  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322155  , -1632.54    , array([ 1.43765    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322156  , -1632.53    , array([ 1.43621    ,  0.0677179  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322157  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.58009e-30,  6.10461e-17,  0.0242267  ])
322158  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.11072e-17,  0.0242267  ])
322159  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242509  ])
322160  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322161  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322162  , -1632.54    , array([ 1.43765    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322163  , -1632.53    , array([ 1.43621    ,  0.0677179  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322164  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.58009e-30,  6.10461e-17,  0.0242267  ])
322165  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.11072e-17,  0.0242267  ])
322166  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242509  ])
322167  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322168  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322169  , -1632.54    , array([ 1.43765    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322170  , -1632.53    , array([ 1.43621    ,  0.0677179  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322171  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.58009e-30,  6.10461e-17,  0.0242267  ])
322172  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.11072e-17,  0.0242267  ])
322173  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242509  ])
322174  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322175  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322176  , -1632.54    , array([ 1.43765    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322177  , -1632.53    , array([ 1.43621    ,  0.0677179  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322178  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.58009e-30,  6.10461e-17,  0.0242267  ])
322179  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.11072e-17,  0.0242267  ])
322180  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242509  ])
322181  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322182  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322183  , -1632.54    , array([ 1.43765    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322184  , -1632.53    , array([ 1.43621    ,  0.0677179  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322185  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.58009e-30,  6.10461e-17,  0.0242267  ])
322186  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.11072e-17,  0.0242267  ])
322187  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242509  ])
322188  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322189  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322190  , -1632.54    , array([ 1.43765    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322191  , -1632.53    , array([ 1.43621    ,  0.0677179  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322192  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.58009e-30,  6.10461e-17,  0.0242267  ])
322193  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.11072e-17,  0.0242267  ])
322194  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242509  ])
322195  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322196  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322197  , -1632.54    , array([ 1.43765    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322198  , -1632.53    , array([ 1.43621    ,  0.0677179  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322199  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.58009e-30,  6.10461e-17,  0.0242267  ])
322200  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.11072e-17,  0.0242267  ])
322201  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242509  ])
322202  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322203  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322204  , -1632.54    , array([ 1.43765    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322205  , -1632.53    , array([ 1.43621    ,  0.0677179  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322206  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.58009e-30,  6.10461e-17,  0.0242267  ])
322207  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.11072e-17,  0.0242267  ])
322208  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242509  ])
322209  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322210  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322211  , -1632.54    , array([ 1.43765    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322212  , -1632.53    , array([ 1.43621    ,  0.0677179  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322213  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.58009e-30,  6.10461e-17,  0.0242267  ])
322214  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.11072e-17,  0.0242267  ])
322215  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242509  ])
322216  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322217  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322218  , -1632.54    , array([ 1.43765    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322219  , -1632.53    , array([ 1.43621    ,  0.0677179  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322220  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.58009e-30,  6.10461e-17,  0.0242267  ])
322221  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.11072e-17,  0.0242267  ])
322222  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242509  ])
322223  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322224  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322225  , -1632.54    , array([ 1.43765    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322226  , -1632.53    , array([ 1.43621    ,  0.0677179  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322227  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.58009e-30,  6.10461e-17,  0.0242267  ])
322228  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.11072e-17,  0.0242267  ])
322229  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242509  ])
322230  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322231  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322232  , -1632.54    , array([ 1.43765    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322233  , -1632.53    , array([ 1.43621    ,  0.0677179  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322234  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.58009e-30,  6.10461e-17,  0.0242267  ])
322235  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.11072e-17,  0.0242267  ])
322236  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242509  ])
322237  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322238  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322239  , -1632.54    , array([ 1.43765    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322240  , -1632.53    , array([ 1.43621    ,  0.0677179  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322241  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.58009e-30,  6.10461e-17,  0.0242267  ])
322242  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.11072e-17,  0.0242267  ])
322243  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242509  ])
322244  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322245  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322246  , -1632.54    , array([ 1.43765    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322247  , -1632.53    , array([ 1.43621    ,  0.0677179  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322248  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.58009e-30,  6.10461e-17,  0.0242267  ])
322249  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.11072e-17,  0.0242267  ])
322250  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242509  ])
322251  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322252  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322253  , -1632.54    , array([ 1.43765    ,  0.0676502  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322254  , -1632.53    , array([ 1.43621    ,  0.0677179  ,  5.57452e-30,  6.10461e-17,  0.0242267  ])
322255  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.58009e-30,  6.10461e-17,  0.0242267  ])
322256  , -1632.54    , array([ 1.43621    ,  0.0676502  ,  5.57452e-30,  6.11072e-17,  0.0242267  ])
