284145  , -71657.9    , array([ 3.03907    ,  12.4623    ,  3.12535e-44,  0.000585218,  1.23067    ])
284233  , -1746.44    , array([ 0.802874   ,  0.0572798  ,  3.12848e-44,  2.72468e-31,  0.0203599  ])
284234  , -1746.44    , array([ 0.802874   ,  0.0572798  ,  3.12535e-44,  2.7274e-31 ,  0.0203599  ])
284235  , -1746.64    , array([ 0.802874   ,  0.0572798  ,  3.12535e-44,  2.72468e-31,  0.0203803  ])
284236  , -1719.38    , array([ 0.860092   ,  0.053731   ,  3.12535e-44,  1.63507e-33,  0.0190819  ])
284237  , -1719.38    , array([ 0.860092   ,  0.053731   ,  3.12535e-44,  1.63507e-33,  0.0190819  ])
284238  , -1719.08    , array([ 0.860953   ,  0.053731   ,  3.12535e-44,  1.63507e-33,  0.0190819  ])
284239  , -1719.32    , array([ 0.860092   ,  0.0537847  ,  3.12535e-44,  1.63507e-33,  0.0190819  ])
284240  , -1719.38    , array([ 0.860092   ,  0.053731   ,  3.12848e-44,  1.63507e-33,  0.0190819  ])
284241  , -1719.38    , array([ 0.860092   ,  0.053731   ,  3.12535e-44,  1.63671e-33,  0.0190819  ])
284242  , -1719.41    , array([ 0.860092   ,  0.053731   ,  3.12535e-44,  1.63507e-33,  0.019101   ])
284243  , -1693.98    , array([ 0.963106   ,  0.0529513  ,  3.12535e-44,  1.59135e-35,  0.0188188  ])
284244  , -1693.98    , array([ 0.963106   ,  0.0529513  ,  3.12535e-44,  1.59135e-35,  0.0188188  ])
284245  , -1693.81    , array([ 0.964069   ,  0.0529513  ,  3.12535e-44,  1.59135e-35,  0.0188188  ])
284246  , -1693.93    , array([ 0.963106   ,  0.0530043  ,  3.12535e-44,  1.59135e-35,  0.0188188  ])
284247  , -1693.98    , array([ 0.963106   ,  0.0529513  ,  3.12848e-44,  1.59135e-35,  0.0188188  ])
284248  , -1693.98    , array([ 0.963106   ,  0.0529513  ,  3.12535e-44,  1.59294e-35,  0.0188188  ])
284249  , -1693.91    , array([ 0.963106   ,  0.0529513  ,  3.12535e-44,  1.59135e-35,  0.0188376  ])
284250  , -1661.68    , array([ 1.17056    ,  0.0558351  ,  3.12535e-44,  1.36754e-37,  0.0198926  ])
284251  , -1661.68    , array([ 1.17056    ,  0.0558351  ,  3.12535e-44,  1.36754e-37,  0.0198926  ])
284252  , -1661.62    , array([ 1.17174    ,  0.0558351  ,  3.12535e-44,  1.36754e-37,  0.0198926  ])
284253  , -1661.65    , array([ 1.17056    ,  0.0558909  ,  3.12535e-44,  1.36754e-37,  0.0198926  ])
284254  , -1661.68    , array([ 1.17056    ,  0.0558351  ,  3.12848e-44,  1.36754e-37,  0.0198926  ])
284255  , -1661.68    , array([ 1.17056    ,  0.0558351  ,  3.12535e-44,  1.36891e-37,  0.0198926  ])
284256  , -1661.55    , array([ 1.17056    ,  0.0558351  ,  3.12535e-44,  1.36754e-37,  0.0199125  ])
284257  , -1638.51    , array([ 1.44943    ,  0.0627578  ,  3.12535e-44,  8.57331e-39,  0.0224454  ])
284258  , -1638.51    , array([ 1.44943    ,  0.0627578  ,  3.12535e-44,  8.57331e-39,  0.0224454  ])
284259  , -1638.53    , array([ 1.45088    ,  0.0627578  ,  3.12535e-44,  8.57331e-39,  0.0224454  ])
284260  , -1638.5     , array([ 1.44943    ,  0.0628206  ,  3.12535e-44,  8.57331e-39,  0.0224454  ])
284261  , -1638.51    , array([ 1.44943    ,  0.0627578  ,  3.12848e-44,  8.57331e-39,  0.0224454  ])
284262  , -1638.51    , array([ 1.44943    ,  0.0627578  ,  3.12535e-44,  8.58188e-39,  0.0224454  ])
284263  , -1638.43    , array([ 1.44943    ,  0.0627578  ,  3.12535e-44,  8.57331e-39,  0.0224679  ])
284264  , -1634.5     , array([ 1.50772    ,  0.0660266  ,  3.12535e-44,  1.73042e-38,  0.0236454  ])
284265  , -1634.5     , array([ 1.50772    ,  0.0660266  ,  3.12535e-44,  1.73042e-38,  0.0236454  ])
284266  , -1634.53    , array([ 1.50923    ,  0.0660266  ,  3.12535e-44,  1.73042e-38,  0.0236454  ])
284267  , -1634.5     , array([ 1.50772    ,  0.0660926  ,  3.12535e-44,  1.73042e-38,  0.0236454  ])
284268  , -1634.5     , array([ 1.50772    ,  0.0660266  ,  3.12848e-44,  1.73042e-38,  0.0236454  ])
284269  , -1634.5     , array([ 1.50772    ,  0.0660266  ,  3.12535e-44,  1.73216e-38,  0.0236454  ])
284270  , -1634.46    , array([ 1.50772    ,  0.0660266  ,  3.12535e-44,  1.73042e-38,  0.023669   ])
284271  , -1632.93    , array([ 1.48021    ,  0.0673761  ,  3.12535e-44,  7.71133e-38,  0.0241338  ])
284272  , -1632.93    , array([ 1.48021    ,  0.0673761  ,  3.12535e-44,  7.71133e-38,  0.0241338  ])
284273  , -1632.94    , array([ 1.48169    ,  0.0673761  ,  3.12535e-44,  7.71133e-38,  0.0241338  ])
284274  , -1632.93    , array([ 1.48021    ,  0.0674435  ,  3.12535e-44,  7.71133e-38,  0.0241338  ])
284275  , -1632.93    , array([ 1.48021    ,  0.0673761  ,  3.12848e-44,  7.71133e-38,  0.0241338  ])
284276  , -1632.93    , array([ 1.48021    ,  0.0673761  ,  3.12535e-44,  7.71904e-38,  0.0241338  ])
284277  , -1632.91    , array([ 1.48021    ,  0.0673761  ,  3.12535e-44,  7.71133e-38,  0.0241579  ])
284278  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284279  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284280  , -1632.49    , array([ 1.43773    ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284281  , -1632.49    , array([ 1.4363     ,  0.067833   ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284282  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12848e-44,  2.85391e-37,  0.0242682  ])
284283  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85676e-37,  0.0242682  ])
284284  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242925  ])
284285  , -1632.53    , array([ 1.43672    ,  0.0676572  ,  3.12535e-44,  2.64275e-37,  0.0242287  ])
284286  , -1632.53    , array([ 1.43672    ,  0.0676572  ,  3.12535e-44,  2.64275e-37,  0.0242287  ])
284287  , -1632.53    , array([ 1.43816    ,  0.0676572  ,  3.12535e-44,  2.64275e-37,  0.0242287  ])
284288  , -1632.53    , array([ 1.43672    ,  0.0677249  ,  3.12535e-44,  2.64275e-37,  0.0242287  ])
284289  , -1632.53    , array([ 1.43672    ,  0.0676572  ,  3.12848e-44,  2.64275e-37,  0.0242287  ])
284290  , -1632.53    , array([ 1.43672    ,  0.0676572  ,  3.12535e-44,  2.64539e-37,  0.0242287  ])
284291  , -1632.53    , array([ 1.43672    ,  0.0676572  ,  3.12535e-44,  2.64275e-37,  0.024253   ])
284292  , -1632.49    , array([ 1.4363     ,  0.0677637  ,  3.12535e-44,  2.85105e-37,  0.0242677  ])
284293  , -1632.49    , array([ 1.4363     ,  0.0677637  ,  3.12535e-44,  2.85105e-37,  0.0242677  ])
284294  , -1632.49    , array([ 1.43774    ,  0.0677637  ,  3.12535e-44,  2.85105e-37,  0.0242677  ])
284295  , -1632.49    , array([ 1.4363     ,  0.0678315  ,  3.12535e-44,  2.85105e-37,  0.0242677  ])
284296  , -1632.49    , array([ 1.4363     ,  0.0677637  ,  3.12848e-44,  2.85105e-37,  0.0242677  ])
284297  , -1632.49    , array([ 1.4363     ,  0.0677637  ,  3.12535e-44,  2.8539e-37 ,  0.0242677  ])
284298  , -1632.49    , array([ 1.4363     ,  0.0677637  ,  3.12535e-44,  2.85105e-37,  0.024292   ])
284299  , -1632.49    , array([ 1.4363     ,  0.0677651  ,  3.12535e-44,  2.85387e-37,  0.0242682  ])
284300  , -1632.49    , array([ 1.4363     ,  0.0677651  ,  3.12535e-44,  2.85387e-37,  0.0242682  ])
284301  , -1632.49    , array([ 1.43773    ,  0.0677651  ,  3.12535e-44,  2.85387e-37,  0.0242682  ])
284302  , -1632.49    , array([ 1.4363     ,  0.0678329  ,  3.12535e-44,  2.85387e-37,  0.0242682  ])
284303  , -1632.49    , array([ 1.4363     ,  0.0677651  ,  3.12848e-44,  2.85387e-37,  0.0242682  ])
284304  , -1632.49    , array([ 1.4363     ,  0.0677651  ,  3.12535e-44,  2.85673e-37,  0.0242682  ])
284305  , -1632.49    , array([ 1.4363     ,  0.0677651  ,  3.12535e-44,  2.85387e-37,  0.0242925  ])
284306  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284307  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284308  , -1632.49    , array([ 1.43773    ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284309  , -1632.49    , array([ 1.4363     ,  0.067833   ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284310  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12848e-44,  2.85391e-37,  0.0242682  ])
284311  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85676e-37,  0.0242682  ])
284312  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242925  ])
284313  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284314  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284315  , -1632.49    , array([ 1.43773    ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284316  , -1632.49    , array([ 1.4363     ,  0.067833   ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284317  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12848e-44,  2.85391e-37,  0.0242682  ])
284318  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85676e-37,  0.0242682  ])
284319  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242925  ])
284320  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284321  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284322  , -1632.49    , array([ 1.43773    ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284323  , -1632.49    , array([ 1.4363     ,  0.067833   ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284324  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12848e-44,  2.85391e-37,  0.0242682  ])
284325  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85676e-37,  0.0242682  ])
284326  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242925  ])
284327  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284328  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284329  , -1632.49    , array([ 1.43773    ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284330  , -1632.49    , array([ 1.4363     ,  0.067833   ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284331  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12848e-44,  2.85391e-37,  0.0242682  ])
284332  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85676e-37,  0.0242682  ])
284333  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242925  ])
284334  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284335  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284336  , -1632.49    , array([ 1.43773    ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284337  , -1632.49    , array([ 1.4363     ,  0.067833   ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284338  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12848e-44,  2.85391e-37,  0.0242682  ])
284339  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85676e-37,  0.0242682  ])
284340  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242925  ])
284341  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284342  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284343  , -1632.49    , array([ 1.43773    ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284344  , -1632.49    , array([ 1.4363     ,  0.067833   ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284345  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12848e-44,  2.85391e-37,  0.0242682  ])
284346  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85676e-37,  0.0242682  ])
284347  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242925  ])
284348  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284349  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284350  , -1632.49    , array([ 1.43773    ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284351  , -1632.49    , array([ 1.4363     ,  0.067833   ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284352  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12848e-44,  2.85391e-37,  0.0242682  ])
284353  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85676e-37,  0.0242682  ])
284354  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242925  ])
284355  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284356  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284357  , -1632.49    , array([ 1.43773    ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284358  , -1632.49    , array([ 1.4363     ,  0.067833   ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284359  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12848e-44,  2.85391e-37,  0.0242682  ])
284360  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85676e-37,  0.0242682  ])
284361  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242925  ])
284362  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284363  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284364  , -1632.49    , array([ 1.43773    ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284365  , -1632.49    , array([ 1.4363     ,  0.067833   ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284366  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12848e-44,  2.85391e-37,  0.0242682  ])
284367  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85676e-37,  0.0242682  ])
284368  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242925  ])
284369  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284370  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284371  , -1632.49    , array([ 1.43773    ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284372  , -1632.49    , array([ 1.4363     ,  0.067833   ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284373  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12848e-44,  2.85391e-37,  0.0242682  ])
284374  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85676e-37,  0.0242682  ])
284375  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242925  ])
284376  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284377  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284378  , -1632.49    , array([ 1.43773    ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284379  , -1632.49    , array([ 1.4363     ,  0.067833   ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284380  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12848e-44,  2.85391e-37,  0.0242682  ])
284381  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85676e-37,  0.0242682  ])
284382  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242925  ])
284383  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284384  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284385  , -1632.49    , array([ 1.43773    ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284386  , -1632.49    , array([ 1.4363     ,  0.067833   ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284387  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12848e-44,  2.85391e-37,  0.0242682  ])
284388  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85676e-37,  0.0242682  ])
284389  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242925  ])
284390  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
284391  , -1632.49    , array([ 1.4363     ,  0.0677652  ,  3.12535e-44,  2.85391e-37,  0.0242682  ])
