1248    , -2663.67    , array([ 0.294178   ,  14.2535    ,  7.30474e-65,  0.015257   ])
1547    , -394.311    , array([ 0.294178   ,  0.10652    ,  7.30474e-65,  0.267834   ])
1548    , -394.105    , array([ 0.294178   ,  0.101081   ,  7.30474e-65,  0.25982    ])
1549    , -394.105    , array([ 0.294178   ,  0.101081   ,  7.30474e-65,  0.25982    ])
1550    , -394.105    , array([ 0.294472   ,  0.101081   ,  7.30474e-65,  0.25982    ])
1551    , -394.076    , array([ 0.294178   ,  0.101183   ,  7.30474e-65,  0.25982    ])
1552    , -394.105    , array([ 0.294178   ,  0.101081   ,  7.31205e-65,  0.25982    ])
1553    , -394.168    , array([ 0.294178   ,  0.101081   ,  7.30474e-65,  0.26008    ])
1554    , -393.996    , array([ 0.294178   ,  0.0973981  ,  7.30474e-65,  0.254282   ])
1555    , -393.996    , array([ 0.294178   ,  0.0973981  ,  7.30474e-65,  0.254282   ])
1556    , -393.996    , array([ 0.294472   ,  0.0973981  ,  7.30474e-65,  0.254282   ])
1557    , -393.968    , array([ 0.294178   ,  0.0974956  ,  7.30474e-65,  0.254282   ])
1558    , -393.996    , array([ 0.294178   ,  0.0973981  ,  7.31205e-65,  0.254282   ])
1559    , -394.055    , array([ 0.294178   ,  0.0973981  ,  7.30474e-65,  0.254537   ])
1560    , -393.812    , array([ 0.294178   ,  0.083959   ,  7.30474e-65,  0.233286   ])
1561    , -393.812    , array([ 0.294178   ,  0.083959   ,  7.30474e-65,  0.233286   ])
1562    , -393.812    , array([ 0.294472   ,  0.083959   ,  7.30474e-65,  0.233286   ])
1563    , -393.772    , array([ 0.294178   ,  0.084043   ,  7.30474e-65,  0.233286   ])
1564    , -393.812    , array([ 0.294178   ,  0.083959   ,  7.31205e-65,  0.233286   ])
1565    , -393.891    , array([ 0.294178   ,  0.083959   ,  7.30474e-65,  0.23352    ])
1566    , -393.691    , array([ 0.294178   ,  0.0779988  ,  7.30474e-65,  0.22294    ])
1567    , -393.691    , array([ 0.294178   ,  0.0779988  ,  7.30474e-65,  0.22294    ])
1568    , -393.691    , array([ 0.294472   ,  0.0779988  ,  7.30474e-65,  0.22294    ])
1569    , -393.651    , array([ 0.294178   ,  0.0780769  ,  7.30474e-65,  0.22294    ])
1570    , -393.691    , array([ 0.294178   ,  0.0779988  ,  7.31205e-65,  0.22294    ])
1571    , -393.768    , array([ 0.294178   ,  0.0779988  ,  7.30474e-65,  0.223163   ])
1572    , -394.539    , array([ 0.294178   ,  0.0580994  ,  7.30474e-65,  0.185944   ])
1573    , -394.539    , array([ 0.294178   ,  0.0580994  ,  7.30474e-65,  0.185944   ])
1574    , -394.539    , array([ 0.294472   ,  0.0580994  ,  7.30474e-65,  0.185944   ])
1575    , -394.409    , array([ 0.294178   ,  0.0581575  ,  7.30474e-65,  0.185944   ])
1576    , -394.539    , array([ 0.294178   ,  0.0580994  ,  7.31205e-65,  0.185944   ])
1577    , -394.747    , array([ 0.294178   ,  0.0580994  ,  7.30474e-65,  0.18613    ])
1578    , -393.659    , array([ 0.294178   ,  0.0735499  ,  7.30474e-65,  0.215017   ])
1579    , -393.659    , array([ 0.294178   ,  0.0735499  ,  7.30474e-65,  0.215017   ])
1580    , -393.659    , array([ 0.294472   ,  0.0735499  ,  7.30474e-65,  0.215017   ])
1581    , -393.613    , array([ 0.294178   ,  0.0736234  ,  7.30474e-65,  0.215017   ])
1582    , -393.659    , array([ 0.294178   ,  0.0735499  ,  7.31205e-65,  0.215017   ])
1583    , -393.744    , array([ 0.294178   ,  0.0735499  ,  7.30474e-65,  0.215233   ])
1584    , -393.587    , array([ 0.294178   ,  0.0711136  ,  7.30474e-65,  0.210384   ])
1585    , -393.587    , array([ 0.294178   ,  0.0711136  ,  7.30474e-65,  0.210384   ])
1586    , -393.587    , array([ 0.294472   ,  0.0711136  ,  7.30474e-65,  0.210384   ])
1587    , -393.544    , array([ 0.294178   ,  0.0711847  ,  7.30474e-65,  0.210384   ])
1588    , -393.587    , array([ 0.294178   ,  0.0711136  ,  7.31205e-65,  0.210384   ])
1589    , -393.666    , array([ 0.294178   ,  0.0711136  ,  7.30474e-65,  0.210594   ])
1590    , -393.459    , array([ 0.294178   ,  0.0621492  ,  7.30474e-65,  0.192827   ])
1591    , -393.459    , array([ 0.294178   ,  0.0621492  ,  7.30474e-65,  0.192827   ])
1592    , -393.459    , array([ 0.294472   ,  0.0621492  ,  7.30474e-65,  0.192827   ])
1593    , -393.414    , array([ 0.294178   ,  0.0622114  ,  7.30474e-65,  0.192827   ])
1594    , -393.459    , array([ 0.294178   ,  0.0621492  ,  7.31205e-65,  0.192827   ])
1595    , -393.54     , array([ 0.294178   ,  0.0621492  ,  7.30474e-65,  0.19302    ])
1596    , -393.426    , array([ 0.294178   ,  0.0594213  ,  7.30474e-65,  0.187205   ])
1597    , -393.426    , array([ 0.294178   ,  0.0594213  ,  7.30474e-65,  0.187205   ])
1598    , -393.426    , array([ 0.294472   ,  0.0594213  ,  7.30474e-65,  0.187205   ])
1599    , -393.381    , array([ 0.294178   ,  0.0594807  ,  7.30474e-65,  0.187205   ])
1600    , -393.426    , array([ 0.294178   ,  0.0594213  ,  7.31205e-65,  0.187205   ])
1601    , -393.509    , array([ 0.294178   ,  0.0594213  ,  7.30474e-65,  0.187392   ])
1602    , -393.589    , array([ 0.294178   ,  0.0496557  ,  7.30474e-65,  0.166307   ])
1603    , -393.589    , array([ 0.294178   ,  0.0496557  ,  7.30474e-65,  0.166307   ])
1604    , -393.589    , array([ 0.294472   ,  0.0496557  ,  7.30474e-65,  0.166307   ])
1605    , -393.509    , array([ 0.294178   ,  0.0497054  ,  7.30474e-65,  0.166307   ])
1606    , -393.589    , array([ 0.294178   ,  0.0496557  ,  7.31205e-65,  0.166307   ])
1607    , -393.721    , array([ 0.294178   ,  0.0496557  ,  7.30474e-65,  0.166473   ])
1608    , -393.417    , array([ 0.294178   ,  0.0573203  ,  7.30474e-65,  0.182814   ])
1609    , -393.417    , array([ 0.294178   ,  0.0573203  ,  7.30474e-65,  0.182814   ])
1610    , -393.417    , array([ 0.294472   ,  0.0573203  ,  7.30474e-65,  0.182814   ])
1611    , -393.369    , array([ 0.294178   ,  0.0573777  ,  7.30474e-65,  0.182814   ])
1612    , -393.417    , array([ 0.294178   ,  0.0573203  ,  7.31205e-65,  0.182814   ])
1613    , -393.504    , array([ 0.294178   ,  0.0573203  ,  7.30474e-65,  0.182997   ])
1614    , -393.485    , array([ 0.294178   ,  0.0521392  ,  7.30474e-65,  0.171745   ])
1615    , -393.485    , array([ 0.294178   ,  0.0521392  ,  7.30474e-65,  0.171745   ])
1616    , -393.485    , array([ 0.294472   ,  0.0521392  ,  7.30474e-65,  0.171745   ])
1617    , -393.419    , array([ 0.294178   ,  0.0521914  ,  7.30474e-65,  0.171745   ])
1618    , -393.485    , array([ 0.294178   ,  0.0521392  ,  7.31205e-65,  0.171745   ])
1619    , -393.595    , array([ 0.294178   ,  0.0521392  ,  7.30474e-65,  0.171917   ])
1620    , -393.42     , array([ 0.294178   ,  0.0562593  ,  7.30474e-65,  0.180576   ])
1621    , -393.42     , array([ 0.294178   ,  0.0562593  ,  7.30474e-65,  0.180576   ])
1622    , -393.42     , array([ 0.294472   ,  0.0562593  ,  7.30474e-65,  0.180576   ])
1623    , -393.369    , array([ 0.294178   ,  0.0563156  ,  7.30474e-65,  0.180576   ])
1624    , -393.42     , array([ 0.294178   ,  0.0562593  ,  7.31205e-65,  0.180576   ])
1625    , -393.509    , array([ 0.294178   ,  0.0562593  ,  7.30474e-65,  0.180757   ])
1626    , -393.418    , array([ 0.294178   ,  0.0570972  ,  7.30474e-65,  0.182345   ])
1627    , -393.418    , array([ 0.294178   ,  0.0570972  ,  7.30474e-65,  0.182345   ])
1628    , -393.418    , array([ 0.294472   ,  0.0570972  ,  7.30474e-65,  0.182345   ])
1629    , -393.369    , array([ 0.294178   ,  0.0571543  ,  7.30474e-65,  0.182345   ])
1630    , -393.418    , array([ 0.294178   ,  0.0570972  ,  7.31205e-65,  0.182345   ])
1631    , -393.504    , array([ 0.294178   ,  0.0570972  ,  7.30474e-65,  0.182527   ])
1632    , -393.417    , array([ 0.294178   ,  0.0572731  ,  7.30474e-65,  0.182715   ])
1633    , -393.417    , array([ 0.294178   ,  0.0572731  ,  7.30474e-65,  0.182715   ])
1634    , -393.417    , array([ 0.294472   ,  0.0572731  ,  7.30474e-65,  0.182715   ])
1635    , -393.369    , array([ 0.294178   ,  0.0573304  ,  7.30474e-65,  0.182715   ])
1636    , -393.417    , array([ 0.294178   ,  0.0572731  ,  7.31205e-65,  0.182715   ])
1637    , -393.504    , array([ 0.294178   ,  0.0572731  ,  7.30474e-65,  0.182898   ])
1638    , -393.417    , array([ 0.294178   ,  0.0571569  ,  7.30474e-65,  0.18247    ])
1639    , -393.417    , array([ 0.294178   ,  0.0571569  ,  7.30474e-65,  0.18247    ])
1640    , -393.417    , array([ 0.294472   ,  0.0571569  ,  7.30474e-65,  0.18247    ])
1641    , -393.369    , array([ 0.294178   ,  0.0572141  ,  7.30474e-65,  0.18247    ])
1642    , -393.417    , array([ 0.294178   ,  0.0571569  ,  7.31205e-65,  0.18247    ])
1643    , -393.504    , array([ 0.294178   ,  0.0571569  ,  7.30474e-65,  0.182653   ])
1644    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1645    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1646    , -393.417    , array([ 0.294472   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1647    , -393.369    , array([ 0.294178   ,  0.0573058  ,  7.30474e-65,  0.182663   ])
1648    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.31205e-65,  0.182663   ])
1649    , -393.504    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182846   ])
1650    , -393.417    , array([ 0.294178   ,  0.0571881  ,  7.30474e-65,  0.182536   ])
1651    , -393.417    , array([ 0.294178   ,  0.0571881  ,  7.30474e-65,  0.182536   ])
1652    , -393.417    , array([ 0.294472   ,  0.0571881  ,  7.30474e-65,  0.182536   ])
1653    , -393.369    , array([ 0.294178   ,  0.0572453  ,  7.30474e-65,  0.182536   ])
1654    , -393.417    , array([ 0.294178   ,  0.0571881  ,  7.31205e-65,  0.182536   ])
1655    , -393.504    , array([ 0.294178   ,  0.0571881  ,  7.30474e-65,  0.182719   ])
1656    , -393.417    , array([ 0.294178   ,  0.0572358  ,  7.30474e-65,  0.182636   ])
1657    , -393.417    , array([ 0.294178   ,  0.0572358  ,  7.30474e-65,  0.182636   ])
1658    , -393.417    , array([ 0.294472   ,  0.0572358  ,  7.30474e-65,  0.182636   ])
1659    , -393.369    , array([ 0.294178   ,  0.0572931  ,  7.30474e-65,  0.182636   ])
1660    , -393.417    , array([ 0.294178   ,  0.0572358  ,  7.31205e-65,  0.182636   ])
1661    , -393.504    , array([ 0.294178   ,  0.0572358  ,  7.30474e-65,  0.182819   ])
1662    , -393.417    , array([ 0.294178   ,  0.0572459  ,  7.30474e-65,  0.182658   ])
1663    , -393.417    , array([ 0.294178   ,  0.0572459  ,  7.30474e-65,  0.182658   ])
1664    , -393.417    , array([ 0.294472   ,  0.0572459  ,  7.30474e-65,  0.182658   ])
1665    , -393.369    , array([ 0.294178   ,  0.0573031  ,  7.30474e-65,  0.182658   ])
1666    , -393.417    , array([ 0.294178   ,  0.0572459  ,  7.31205e-65,  0.182658   ])
1667    , -393.504    , array([ 0.294178   ,  0.0572459  ,  7.30474e-65,  0.18284    ])
1668    , -393.417    , array([ 0.294178   ,  0.057248   ,  7.30474e-65,  0.182662   ])
1669    , -393.417    , array([ 0.294178   ,  0.057248   ,  7.30474e-65,  0.182662   ])
1670    , -393.417    , array([ 0.294472   ,  0.057248   ,  7.30474e-65,  0.182662   ])
1671    , -393.369    , array([ 0.294178   ,  0.0573053  ,  7.30474e-65,  0.182662   ])
1672    , -393.417    , array([ 0.294178   ,  0.057248   ,  7.31205e-65,  0.182662   ])
1673    , -393.504    , array([ 0.294178   ,  0.057248   ,  7.30474e-65,  0.182845   ])
1674    , -393.417    , array([ 0.294178   ,  0.0572484  ,  7.30474e-65,  0.182663   ])
1675    , -393.417    , array([ 0.294178   ,  0.0572484  ,  7.30474e-65,  0.182663   ])
1676    , -393.417    , array([ 0.294472   ,  0.0572484  ,  7.30474e-65,  0.182663   ])
1677    , -393.369    , array([ 0.294178   ,  0.0573057  ,  7.30474e-65,  0.182663   ])
1678    , -393.417    , array([ 0.294178   ,  0.0572484  ,  7.31205e-65,  0.182663   ])
1679    , -393.504    , array([ 0.294178   ,  0.0572484  ,  7.30474e-65,  0.182846   ])
1680    , -393.417    , array([ 0.294178   ,  0.0572485  ,  7.30474e-65,  0.182663   ])
1681    , -393.417    , array([ 0.294178   ,  0.0572485  ,  7.30474e-65,  0.182663   ])
1682    , -393.417    , array([ 0.294472   ,  0.0572485  ,  7.30474e-65,  0.182663   ])
1683    , -393.369    , array([ 0.294178   ,  0.0573058  ,  7.30474e-65,  0.182663   ])
1684    , -393.417    , array([ 0.294178   ,  0.0572485  ,  7.31205e-65,  0.182663   ])
1685    , -393.504    , array([ 0.294178   ,  0.0572485  ,  7.30474e-65,  0.182846   ])
1686    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1687    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1688    , -393.417    , array([ 0.294472   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1689    , -393.369    , array([ 0.294178   ,  0.0573058  ,  7.30474e-65,  0.182663   ])
1690    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.31205e-65,  0.182663   ])
1691    , -393.504    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182846   ])
1692    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1693    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1694    , -393.417    , array([ 0.294472   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1695    , -393.369    , array([ 0.294178   ,  0.0573058  ,  7.30474e-65,  0.182663   ])
1696    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.31205e-65,  0.182663   ])
1697    , -393.504    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182846   ])
1698    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1699    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1700    , -393.417    , array([ 0.294472   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1701    , -393.369    , array([ 0.294178   ,  0.0573058  ,  7.30474e-65,  0.182663   ])
1702    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.31205e-65,  0.182663   ])
1703    , -393.504    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182846   ])
1704    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1705    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1706    , -393.417    , array([ 0.294472   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1707    , -393.369    , array([ 0.294178   ,  0.0573058  ,  7.30474e-65,  0.182663   ])
1708    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.31205e-65,  0.182663   ])
1709    , -393.504    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182846   ])
1710    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1711    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1712    , -393.417    , array([ 0.294472   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1713    , -393.369    , array([ 0.294178   ,  0.0573058  ,  7.30474e-65,  0.182663   ])
1714    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.31205e-65,  0.182663   ])
1715    , -393.504    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182846   ])
1716    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1717    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1718    , -393.417    , array([ 0.294472   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1719    , -393.369    , array([ 0.294178   ,  0.0573058  ,  7.30474e-65,  0.182663   ])
1720    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.31205e-65,  0.182663   ])
1721    , -393.504    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182846   ])
1722    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1723    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1724    , -393.417    , array([ 0.294472   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1725    , -393.369    , array([ 0.294178   ,  0.0573058  ,  7.30474e-65,  0.182663   ])
1726    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.31205e-65,  0.182663   ])
1727    , -393.504    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182846   ])
1728    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1729    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1730    , -393.417    , array([ 0.294472   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1731    , -393.369    , array([ 0.294178   ,  0.0573058  ,  7.30474e-65,  0.182663   ])
1732    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.31205e-65,  0.182663   ])
1733    , -393.504    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182846   ])
1734    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1735    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1736    , -393.417    , array([ 0.294472   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1737    , -393.369    , array([ 0.294178   ,  0.0573058  ,  7.30474e-65,  0.182663   ])
1738    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.31205e-65,  0.182663   ])
1739    , -393.504    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182846   ])
1740    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1741    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1742    , -393.417    , array([ 0.294472   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1743    , -393.369    , array([ 0.294178   ,  0.0573058  ,  7.30474e-65,  0.182663   ])
1744    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.31205e-65,  0.182663   ])
1745    , -393.504    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182846   ])
1746    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1747    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1748    , -393.417    , array([ 0.294472   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1749    , -393.369    , array([ 0.294178   ,  0.0573058  ,  7.30474e-65,  0.182663   ])
1750    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.31205e-65,  0.182663   ])
1751    , -393.504    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182846   ])
1752    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1753    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1754    , -393.417    , array([ 0.294472   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1755    , -393.369    , array([ 0.294178   ,  0.0573058  ,  7.30474e-65,  0.182663   ])
1756    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.31205e-65,  0.182663   ])
1757    , -393.504    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182846   ])
1758    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1759    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1760    , -393.417    , array([ 0.294472   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1761    , -393.369    , array([ 0.294178   ,  0.0573058  ,  7.30474e-65,  0.182663   ])
1762    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.31205e-65,  0.182663   ])
1763    , -393.504    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182846   ])
1764    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1765    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1766    , -393.417    , array([ 0.294472   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1767    , -393.369    , array([ 0.294178   ,  0.0573058  ,  7.30474e-65,  0.182663   ])
1768    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.31205e-65,  0.182663   ])
1769    , -393.504    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182846   ])
1770    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1771    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1772    , -393.417    , array([ 0.294472   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1773    , -393.369    , array([ 0.294178   ,  0.0573058  ,  7.30474e-65,  0.182663   ])
1774    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.31205e-65,  0.182663   ])
1775    , -393.504    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182846   ])
1776    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1777    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1778    , -393.417    , array([ 0.294472   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1779    , -393.369    , array([ 0.294178   ,  0.0573058  ,  7.30474e-65,  0.182663   ])
1780    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.31205e-65,  0.182663   ])
1781    , -393.504    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182846   ])
1782    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1783    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1784    , -393.417    , array([ 0.294472   ,  0.0572486  ,  7.30474e-65,  0.182663   ])
1785    , -393.369    , array([ 0.294178   ,  0.0573058  ,  7.30474e-65,  0.182663   ])
1786    , -393.417    , array([ 0.294178   ,  0.0572486  ,  7.31205e-65,  0.182663   ])
1787    , -393.504    , array([ 0.294178   ,  0.0572486  ,  7.30474e-65,  0.182846   ])
1788    , -393.426    , array([ 0.294178   ,  0.0594213  ,  7.30474e-65,  0.187205   ])
1789    , -393.426    , array([ 0.294178   ,  0.0594213  ,  7.30474e-65,  0.187205   ])
1790    , -393.426    , array([ 0.294472   ,  0.0594213  ,  7.30474e-65,  0.187205   ])
1791    , -393.381    , array([ 0.294178   ,  0.0594807  ,  7.30474e-65,  0.187205   ])
1792    , -393.426    , array([ 0.294178   ,  0.0594213  ,  7.31205e-65,  0.187205   ])
1793    , -393.509    , array([ 0.294178   ,  0.0594213  ,  7.30474e-65,  0.187392   ])
1794    , -393.418    , array([ 0.294178   ,  0.0568131  ,  7.30474e-65,  0.181746   ])
1795    , -393.418    , array([ 0.294178   ,  0.0568131  ,  7.30474e-65,  0.181746   ])
1796    , -393.418    , array([ 0.294472   ,  0.0568131  ,  7.30474e-65,  0.181746   ])
1797    , -393.369    , array([ 0.294178   ,  0.05687    ,  7.30474e-65,  0.181746   ])
1798    , -393.418    , array([ 0.294178   ,  0.0568131  ,  7.31205e-65,  0.181746   ])
1799    , -393.506    , array([ 0.294178   ,  0.0568131  ,  7.30474e-65,  0.181928   ])
1800    , -393.491    , array([ 0.294178   ,  0.0519353  ,  7.30474e-65,  0.171302   ])
1801    , -393.434    , array([ 0.294178   ,  0.0545322  ,  7.30474e-65,  0.176902   ])
1802    , -393.422    , array([ 0.294178   ,  0.0558708  ,  7.30474e-65,  0.179753   ])
1803    , -393.419    , array([ 0.294178   ,  0.0564103  ,  7.30474e-65,  0.180895   ])
1804    , -393.418    , array([ 0.294178   ,  0.0566411  ,  7.30474e-65,  0.181383   ])
1805    , -393.418    , array([ 0.294178   ,  0.0567395  ,  7.30474e-65,  0.181591   ])
1806    , -393.418    , array([ 0.294178   ,  0.0567816  ,  7.30474e-65,  0.18168    ])
1807    , -393.418    , array([ 0.294178   ,  0.0567996  ,  7.30474e-65,  0.181718   ])
1808    , -393.418    , array([ 0.294178   ,  0.0568074  ,  7.30474e-65,  0.181734   ])
1809    , -393.418    , array([ 0.294178   ,  0.0568107  ,  7.30474e-65,  0.181741   ])
1810    , -393.418    , array([ 0.294178   ,  0.0568121  ,  7.30474e-65,  0.181744   ])
1811    , -393.418    , array([ 0.294178   ,  0.0568127  ,  7.30474e-65,  0.181745   ])
