132691  , -124725     , array([ 0.0297625  ,  10.5271    ,  0.153936   ,  5.89266e-58,  0.0295698  ])
133207  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133208  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133209  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133210  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133211  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133212  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133213  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133214  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133215  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133216  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133217  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133218  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133219  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133220  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133221  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133222  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133223  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133224  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133225  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133226  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133227  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133228  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133229  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133230  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133231  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133232  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133233  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133234  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133235  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133236  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133237  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133238  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133239  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133240  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133241  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133242  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133243  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133244  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133245  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133246  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133247  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133248  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133249  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133250  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133251  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133252  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133253  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133254  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133255  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133256  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133257  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133258  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133259  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133260  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133261  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133262  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133263  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133264  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133265  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133266  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133267  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133268  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133269  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133270  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133271  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133272  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133273  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133274  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133275  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133276  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133277  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133278  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133279  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133280  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133281  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133282  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133283  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133284  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133285  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133286  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133287  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133288  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133289  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133290  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133291  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133292  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133293  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133294  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133295  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133296  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133297  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133298  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133299  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133300  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133301  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133302  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133303  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133304  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133305  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133306  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133307  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133308  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133309  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133310  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133311  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133312  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133313  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133314  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133315  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133316  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133317  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133318  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133319  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133320  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133321  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133322  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133323  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133324  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133325  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133326  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133327  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133328  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133329  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133330  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133331  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133332  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133333  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133334  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133335  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133336  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133337  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133338  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133339  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133340  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133341  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133342  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133343  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133344  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133345  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133346  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133347  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133348  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133349  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133350  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133351  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133352  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133353  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133354  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133355  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133356  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133357  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133358  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133359  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133360  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133361  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133362  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133363  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133364  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133365  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133366  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133367  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133368  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133369  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133370  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133371  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133372  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133373  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133374  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133375  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133376  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133377  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133378  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133379  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133380  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133381  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133382  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133383  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133384  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133385  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133386  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133387  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133388  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133389  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133390  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133391  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133392  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133393  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133394  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133395  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133396  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133397  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133398  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133399  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133400  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133401  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133402  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133403  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133404  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133405  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133406  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133407  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133408  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133409  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133410  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133411  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133412  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133413  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133414  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133415  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133416  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133417  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133418  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133419  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133420  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133421  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133422  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133423  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133424  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133425  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133426  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133427  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133428  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133429  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133430  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133431  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133432  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133433  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133434  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133435  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133436  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133437  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133438  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
133439  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.0242722  ])
133440  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133441  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133442  , -1632.51    , array([ 1.43875    ,  0.0677089  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133443  , -1632.51    , array([ 1.43732    ,  0.0677767  ,  1.44571e-12,  5.89266e-58,  0.024248   ])
133444  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44716e-12,  5.89266e-58,  0.024248   ])
133445  , -1632.51    , array([ 1.43732    ,  0.0677089  ,  1.44571e-12,  5.89856e-58,  0.024248   ])
