Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_3_Replicate_4	-1496.82	3003.64	389.41	20083.38	1.1953,0.0525,3.0042,4.8852,0.0229
our_model	Round_3_Replicate_5	-1402.42	2814.84	188.39	20232.4	0.9831,0.0642,4.3293,4.5132,0.0303
our_model	Round_3_Replicate_6	-1332.41	2674.82	43.35	20150.77	0.968,0.0828,4.7859,3.1812,0.0401
our_model	Round_3_Replicate_7	-1318.27	2646.54	14.78	20073.98	0.9975,0.0892,4.879,3.001,0.0444
our_model	Round_3_Replicate_8	-1437.42	2884.84	262.26	20188.03	1.0217,0.0611,3.8211,3.5831,0.0266
our_model	Round_3_Replicate_9	-1352.82	2715.64	85.16	20169.62	0.9874,0.0752,4.6554,3.8857,0.0367
our_model	Round_3_Replicate_10	-1406.36	2822.72	197.85	19959.4	1.2348,0.0664,3.9772,4.0052,0.0307
our_model	Round_4_Replicate_1	-1312.53	2635.06	3.19	20044.58	0.9702,0.1038,5.1893,2.3382,0.0522
our_model	Round_4_Replicate_2	-1313.38	2636.76	4.92	20033.34	0.9869,0.1021,5.237,2.151,0.0499
our_model	Round_4_Replicate_3	-1311.09	2632.18	0.32	20014.73	0.9983,0.0986,5.0074,2.5949,0.0495
our_model	Round_4_Replicate_4	-1310.98	2631.96	0.11	19988.16	1.0031,0.1001,4.9521,2.4811,0.0499
our_model	Round_4_Replicate_5	-1324.63	2659.26	27.66	20087.47	0.9995,0.0857,4.8002,3.1007,0.0418
our_model	Round_4_Replicate_6	-1373.57	2757.14	129.31	20037.55	1.1055,0.075,4.4706,2.5843,0.0334
our_model	Round_4_Replicate_7	-1310.93	2631.86	0.0	19999.68	0.9999,0.1001,5.0006,2.4984,0.05
our_model	Round_4_Replicate_8	-1335.57	2681.14	50.0	19946.86	1.1072,0.0881,4.8144,2.2428,0.0408
our_model	Round_4_Replicate_9	-1314.09	2638.18	6.35	20035.9	1.0064,0.093,4.9287,2.8823,0.0465
our_model	Round_4_Replicate_10	-1311.35	2632.7	0.84	19974.84	1.0029,0.1026,4.9968,2.3743,0.0512
our_model	Round_4_Replicate_11	-1324.94	2659.88	27.73	19872.2	1.0101,0.1155,5.0877,2.0188,0.0585
our_model	Round_4_Replicate_12	-1316.86	2643.72	11.85	19849.61	1.0813,0.1015,4.875,2.6114,0.0512
our_model	Round_4_Replicate_13	-1312.37	2634.74	2.89	20027.66	0.9812,0.1037,5.1809,2.2919,0.0521
our_model	Round_4_Replicate_14	-1311.47	2632.94	1.09	19997.27	1.0111,0.0979,4.9777,2.4841,0.0484
our_model	Round_4_Replicate_15	-1320.25	2650.5	18.61	19801.14	1.0834,0.1069,4.8904,2.406,0.054
our_model	Round_4_Replicate_16	-1311.0	2632.0	0.15	20011.59	0.9935,0.1005,5.0444,2.449,0.0501
our_model	Round_4_Replicate_17	-1329.55	2669.1	37.62	20069.85	1.0195,0.0831,4.668,3.3595,0.041
our_model	Round_4_Replicate_18	-1329.33	2668.66	36.75	20110.92	0.996,0.0852,4.941,3.7912,0.0444
our_model	Round_4_Replicate_19	-1316.84	2643.68	11.9	20055.59	1.0005,0.0908,4.8454,2.7235,0.0445
our_model	Round_4_Replicate_20	-1314.85	2639.7	7.79	19962.33	0.9932,0.1072,5.0529,2.41,0.0551
