168659  , -261665     , array([ 0.0172638  ,  0.667554   ,  0.0194499  ,  3.85673e-60,  0.0716458  ])
169189  , -1632.51    , array([ 1.42484    ,  0.0677699  ,  2.34564e-94,  3.86059e-60,  0.024286   ])
169190  , -1632.54    , array([ 1.42484    ,  0.0677699  ,  2.34564e-94,  3.85673e-60,  0.0243103  ])
169191  , -1632.53    , array([ 1.43411    ,  0.0676712  ,  1.48821e-94,  3.85673e-60,  0.0242367  ])
169192  , -1632.53    , array([ 1.43411    ,  0.0676712  ,  1.48821e-94,  3.85673e-60,  0.0242367  ])
169193  , -1632.53    , array([ 1.43555    ,  0.0676712  ,  1.48821e-94,  3.85673e-60,  0.0242367  ])
169194  , -1632.52    , array([ 1.43411    ,  0.0677389  ,  1.48821e-94,  3.85673e-60,  0.0242367  ])
169195  , -1632.53    , array([ 1.43411    ,  0.0676712  ,  1.4897e-94 ,  3.85673e-60,  0.0242367  ])
169196  , -1632.53    , array([ 1.43411    ,  0.0676712  ,  1.48821e-94,  3.86059e-60,  0.0242367  ])
169197  , -1632.53    , array([ 1.43411    ,  0.0676712  ,  1.48821e-94,  3.85673e-60,  0.024261   ])
169198  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169199  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169200  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169201  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169202  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169203  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169204  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169205  , -1632.51    , array([ 1.42688    ,  0.0677481  ,  2.12127e-94,  3.85673e-60,  0.0242751  ])
169206  , -1632.51    , array([ 1.42688    ,  0.0677481  ,  2.12127e-94,  3.85673e-60,  0.0242751  ])
169207  , -1632.51    , array([ 1.42831    ,  0.0677481  ,  2.12127e-94,  3.85673e-60,  0.0242751  ])
169208  , -1632.49    , array([ 1.42688    ,  0.0678159  ,  2.12127e-94,  3.85673e-60,  0.0242751  ])
169209  , -1632.51    , array([ 1.42688    ,  0.0677481  ,  2.12339e-94,  3.85673e-60,  0.0242751  ])
169210  , -1632.51    , array([ 1.42688    ,  0.0677481  ,  2.12127e-94,  3.86059e-60,  0.0242751  ])
169211  , -1632.53    , array([ 1.42688    ,  0.0677481  ,  2.12127e-94,  3.85673e-60,  0.0242994  ])
169212  , -1632.51    , array([ 1.42672    ,  0.0677498  ,  2.13775e-94,  3.85673e-60,  0.0242759  ])
169213  , -1632.51    , array([ 1.42672    ,  0.0677498  ,  2.13775e-94,  3.85673e-60,  0.0242759  ])
169214  , -1632.51    , array([ 1.42815    ,  0.0677498  ,  2.13775e-94,  3.85673e-60,  0.0242759  ])
169215  , -1632.49    , array([ 1.42672    ,  0.0678175  ,  2.13775e-94,  3.85673e-60,  0.0242759  ])
169216  , -1632.51    , array([ 1.42672    ,  0.0677498  ,  2.13989e-94,  3.85673e-60,  0.0242759  ])
169217  , -1632.51    , array([ 1.42672    ,  0.0677498  ,  2.13775e-94,  3.86059e-60,  0.0242759  ])
169218  , -1632.53    , array([ 1.42672    ,  0.0677498  ,  2.13775e-94,  3.85673e-60,  0.0243002  ])
169219  , -1632.51    , array([ 1.42669    ,  0.0677501  ,  2.14121e-94,  3.85673e-60,  0.0242761  ])
169220  , -1632.51    , array([ 1.42669    ,  0.0677501  ,  2.14121e-94,  3.85673e-60,  0.0242761  ])
169221  , -1632.51    , array([ 1.42812    ,  0.0677501  ,  2.14121e-94,  3.85673e-60,  0.0242761  ])
169222  , -1632.49    , array([ 1.42669    ,  0.0678179  ,  2.14121e-94,  3.85673e-60,  0.0242761  ])
169223  , -1632.51    , array([ 1.42669    ,  0.0677501  ,  2.14335e-94,  3.85673e-60,  0.0242761  ])
169224  , -1632.51    , array([ 1.42669    ,  0.0677501  ,  2.14121e-94,  3.86059e-60,  0.0242761  ])
169225  , -1632.53    , array([ 1.42669    ,  0.0677501  ,  2.14121e-94,  3.85673e-60,  0.0243004  ])
169226  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14193e-94,  3.85673e-60,  0.0242761  ])
169227  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14193e-94,  3.85673e-60,  0.0242761  ])
169228  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14193e-94,  3.85673e-60,  0.0242761  ])
169229  , -1632.49    , array([ 1.42668    ,  0.0678179  ,  2.14193e-94,  3.85673e-60,  0.0242761  ])
169230  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14408e-94,  3.85673e-60,  0.0242761  ])
169231  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14193e-94,  3.86059e-60,  0.0242761  ])
169232  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14193e-94,  3.85673e-60,  0.0243004  ])
169233  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14209e-94,  3.85673e-60,  0.0242761  ])
169234  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14209e-94,  3.85673e-60,  0.0242761  ])
169235  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14209e-94,  3.85673e-60,  0.0242761  ])
169236  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14209e-94,  3.85673e-60,  0.0242761  ])
169237  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14423e-94,  3.85673e-60,  0.0242761  ])
169238  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14209e-94,  3.86059e-60,  0.0242761  ])
169239  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14209e-94,  3.85673e-60,  0.0243004  ])
169240  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14212e-94,  3.85673e-60,  0.0242761  ])
169241  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14212e-94,  3.85673e-60,  0.0242761  ])
169242  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14212e-94,  3.85673e-60,  0.0242761  ])
169243  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14212e-94,  3.85673e-60,  0.0242761  ])
169244  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14426e-94,  3.85673e-60,  0.0242761  ])
169245  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14212e-94,  3.86059e-60,  0.0242761  ])
169246  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14212e-94,  3.85673e-60,  0.0243004  ])
169247  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169248  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169249  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169250  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169251  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169252  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169253  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169254  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169255  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169256  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169257  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169258  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169259  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169260  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169261  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169262  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169263  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169264  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169265  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169266  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169267  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169268  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169269  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169270  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169271  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169272  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169273  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169274  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169275  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169276  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169277  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169278  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169279  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169280  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169281  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169282  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169283  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169284  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169285  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169286  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169287  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169288  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169289  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169290  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169291  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169292  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169293  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169294  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169295  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169296  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169297  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169298  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169299  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169300  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169301  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169302  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169303  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169304  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169305  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169306  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169307  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169308  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169309  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169310  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169311  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169312  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169313  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169314  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169315  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169316  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169317  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169318  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169319  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169320  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169321  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169322  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169323  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169324  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169325  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169326  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169327  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169328  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169329  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169330  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169331  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169332  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169333  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169334  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169335  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169336  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169337  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169338  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169339  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169340  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169341  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169342  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169343  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169344  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169345  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169346  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169347  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169348  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169349  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169350  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169351  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169352  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169353  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169354  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169355  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169356  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169357  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169358  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169359  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169360  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169361  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169362  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169363  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169364  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169365  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169366  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169367  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169368  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169369  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169370  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169371  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169372  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169373  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169374  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169375  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169376  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169377  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169378  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169379  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169380  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169381  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169382  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169383  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169384  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169385  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169386  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169387  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169388  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169389  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169390  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169391  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169392  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169393  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169394  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169395  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169396  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169397  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169398  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169399  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169400  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169401  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169402  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169403  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169404  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169405  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169406  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169407  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169408  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169409  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169410  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169411  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169412  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169413  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169414  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169415  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169416  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169417  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169418  , -1632.49    , array([ 1.42668    ,  0.067818   ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169419  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14427e-94,  3.85673e-60,  0.0242761  ])
169420  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.86059e-60,  0.0242761  ])
169421  , -1632.53    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0243004  ])
169422  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169423  , -1632.51    , array([ 1.42668    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
169424  , -1632.51    , array([ 1.42811    ,  0.0677502  ,  2.14213e-94,  3.85673e-60,  0.0242761  ])
