162543  , -60681.6    , array([ 7.11632    ,  12.0016    ,  3.35088e-57,  5.34697e-24,  1.1994     ])
162661  , -1634.63    , array([ 1.40917    ,  0.0650301  ,  3.35088e-57,  5.34697e-24,  0.0232899  ])
162662  , -1632.96    , array([ 1.4528     ,  0.0669868  ,  3.35088e-57,  5.34697e-24,  0.023986   ])
162663  , -1632.96    , array([ 1.4528     ,  0.0669868  ,  3.35088e-57,  5.34697e-24,  0.023986   ])
162664  , -1632.96    , array([ 1.45425    ,  0.0669868  ,  3.35088e-57,  5.34697e-24,  0.023986   ])
162665  , -1632.96    , array([ 1.4528     ,  0.0670538  ,  3.35088e-57,  5.34697e-24,  0.023986   ])
162666  , -1632.96    , array([ 1.4528     ,  0.0669868  ,  3.35423e-57,  5.34697e-24,  0.023986   ])
162667  , -1632.96    , array([ 1.4528     ,  0.0669868  ,  3.35088e-57,  5.35232e-24,  0.023986   ])
162668  , -1632.94    , array([ 1.4528     ,  0.0669868  ,  3.35088e-57,  5.34697e-24,  0.02401    ])
162669  , -1632.61    , array([ 1.4466     ,  0.0675235  ,  3.35088e-57,  5.34697e-24,  0.0241815  ])
162670  , -1632.61    , array([ 1.4466     ,  0.0675235  ,  3.35088e-57,  5.34697e-24,  0.0241815  ])
162671  , -1632.61    , array([ 1.44805    ,  0.0675235  ,  3.35088e-57,  5.34697e-24,  0.0241815  ])
162672  , -1632.61    , array([ 1.4466     ,  0.0675911  ,  3.35088e-57,  5.34697e-24,  0.0241815  ])
162673  , -1632.61    , array([ 1.4466     ,  0.0675235  ,  3.35423e-57,  5.34697e-24,  0.0241815  ])
162674  , -1632.61    , array([ 1.4466     ,  0.0675235  ,  3.35088e-57,  5.35232e-24,  0.0241815  ])
162675  , -1632.6     , array([ 1.4466     ,  0.0675235  ,  3.35088e-57,  5.34697e-24,  0.0242057  ])
162676  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162677  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162678  , -1632.53    , array([ 1.43855    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162679  , -1632.53    , array([ 1.43712    ,  0.0677358  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162680  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35423e-57,  5.34697e-24,  0.0242329  ])
162681  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.35232e-24,  0.0242329  ])
162682  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242571  ])
162683  , -1632.53    , array([ 1.43654    ,  0.0676521  ,  3.35088e-57,  5.34697e-24,  0.0242269  ])
162684  , -1632.53    , array([ 1.43654    ,  0.0676521  ,  3.35088e-57,  5.34697e-24,  0.0242269  ])
162685  , -1632.53    , array([ 1.43798    ,  0.0676521  ,  3.35088e-57,  5.34697e-24,  0.0242269  ])
162686  , -1632.53    , array([ 1.43654    ,  0.0677198  ,  3.35088e-57,  5.34697e-24,  0.0242269  ])
162687  , -1632.53    , array([ 1.43654    ,  0.0676521  ,  3.35423e-57,  5.34697e-24,  0.0242269  ])
162688  , -1632.53    , array([ 1.43654    ,  0.0676521  ,  3.35088e-57,  5.35232e-24,  0.0242269  ])
162689  , -1632.53    , array([ 1.43654    ,  0.0676521  ,  3.35088e-57,  5.34697e-24,  0.0242511  ])
162690  , -1632.53    , array([ 1.43711    ,  0.067668   ,  3.35088e-57,  5.34697e-24,  0.0242328  ])
162691  , -1632.53    , array([ 1.43711    ,  0.067668   ,  3.35088e-57,  5.34697e-24,  0.0242328  ])
162692  , -1632.53    , array([ 1.43855    ,  0.067668   ,  3.35088e-57,  5.34697e-24,  0.0242328  ])
162693  , -1632.53    , array([ 1.43711    ,  0.0677357  ,  3.35088e-57,  5.34697e-24,  0.0242328  ])
162694  , -1632.53    , array([ 1.43711    ,  0.067668   ,  3.35423e-57,  5.34697e-24,  0.0242328  ])
162695  , -1632.53    , array([ 1.43711    ,  0.067668   ,  3.35088e-57,  5.35232e-24,  0.0242328  ])
162696  , -1632.53    , array([ 1.43711    ,  0.067668   ,  3.35088e-57,  5.34697e-24,  0.0242571  ])
162697  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162698  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162699  , -1632.53    , array([ 1.43855    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162700  , -1632.53    , array([ 1.43712    ,  0.0677358  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162701  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35423e-57,  5.34697e-24,  0.0242329  ])
162702  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.35232e-24,  0.0242329  ])
162703  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242571  ])
162704  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162705  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162706  , -1632.53    , array([ 1.43855    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162707  , -1632.53    , array([ 1.43712    ,  0.0677358  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162708  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35423e-57,  5.34697e-24,  0.0242329  ])
162709  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.35232e-24,  0.0242329  ])
162710  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242571  ])
162711  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162712  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162713  , -1632.53    , array([ 1.43855    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162714  , -1632.53    , array([ 1.43712    ,  0.0677358  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162715  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35423e-57,  5.34697e-24,  0.0242329  ])
162716  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.35232e-24,  0.0242329  ])
162717  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242571  ])
162718  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162719  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162720  , -1632.53    , array([ 1.43855    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162721  , -1632.53    , array([ 1.43712    ,  0.0677358  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162722  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35423e-57,  5.34697e-24,  0.0242329  ])
162723  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.35232e-24,  0.0242329  ])
162724  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242571  ])
162725  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162726  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162727  , -1632.53    , array([ 1.43855    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162728  , -1632.53    , array([ 1.43712    ,  0.0677358  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162729  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35423e-57,  5.34697e-24,  0.0242329  ])
162730  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.35232e-24,  0.0242329  ])
162731  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242571  ])
162732  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162733  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162734  , -1632.53    , array([ 1.43855    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162735  , -1632.53    , array([ 1.43712    ,  0.0677358  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162736  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35423e-57,  5.34697e-24,  0.0242329  ])
162737  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.35232e-24,  0.0242329  ])
162738  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242571  ])
162739  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162740  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162741  , -1632.53    , array([ 1.43855    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162742  , -1632.53    , array([ 1.43712    ,  0.0677358  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162743  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35423e-57,  5.34697e-24,  0.0242329  ])
162744  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.35232e-24,  0.0242329  ])
162745  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242571  ])
162746  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162747  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162748  , -1632.53    , array([ 1.43855    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162749  , -1632.53    , array([ 1.43712    ,  0.0677358  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162750  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35423e-57,  5.34697e-24,  0.0242329  ])
162751  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.35232e-24,  0.0242329  ])
162752  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242571  ])
162753  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162754  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162755  , -1632.53    , array([ 1.43855    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162756  , -1632.53    , array([ 1.43712    ,  0.0677358  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162757  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35423e-57,  5.34697e-24,  0.0242329  ])
162758  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.35232e-24,  0.0242329  ])
162759  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242571  ])
162760  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162761  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162762  , -1632.53    , array([ 1.43855    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162763  , -1632.53    , array([ 1.43712    ,  0.0677358  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162764  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35423e-57,  5.34697e-24,  0.0242329  ])
162765  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.35232e-24,  0.0242329  ])
162766  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242571  ])
162767  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162768  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162769  , -1632.53    , array([ 1.43855    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162770  , -1632.53    , array([ 1.43712    ,  0.0677358  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162771  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35423e-57,  5.34697e-24,  0.0242329  ])
162772  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.35232e-24,  0.0242329  ])
162773  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242571  ])
162774  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162775  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162776  , -1632.53    , array([ 1.43855    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162777  , -1632.53    , array([ 1.43712    ,  0.0677358  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162778  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35423e-57,  5.34697e-24,  0.0242329  ])
162779  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.35232e-24,  0.0242329  ])
162780  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242571  ])
162781  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162782  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162783  , -1632.53    , array([ 1.43855    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162784  , -1632.53    , array([ 1.43712    ,  0.0677358  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
162785  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35423e-57,  5.34697e-24,  0.0242329  ])
162786  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.35232e-24,  0.0242329  ])
162787  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242571  ])
162788  , -1632.53    , array([ 1.43712    ,  0.0676681  ,  3.35088e-57,  5.34697e-24,  0.0242329  ])
