32865   , -380403     , array([ 2.7898     ,  0.00650005 ,  0.105841   ,  0.000800926,  0.673245   ])
32978   , -1572.32    , array([ 1.54566    ,  0.059121   ,  0.0217402  ,  2.57046    ,  0.0232337  ])
32979   , -1572.36    , array([ 1.54721    ,  0.059121   ,  0.0217402  ,  2.57046    ,  0.0232337  ])
32980   , -1572.3     , array([ 1.54566    ,  0.0591801  ,  0.0217402  ,  2.57046    ,  0.0232337  ])
32981   , -1572.32    , array([ 1.54566    ,  0.059121   ,  0.021762   ,  2.57046    ,  0.0232337  ])
32982   , -1572.28    , array([ 1.54566    ,  0.059121   ,  0.0217402  ,  2.57303    ,  0.0232337  ])
32983   , -1572.22    , array([ 1.54566    ,  0.059121   ,  0.0217402  ,  2.57046    ,  0.0232569  ])
32984   , -1571.04    , array([ 1.51469    ,  0.0589025  ,  0.022293   ,  2.63739    ,  0.0231591  ])
32985   , -1571.04    , array([ 1.51469    ,  0.0589025  ,  0.022293   ,  2.63739    ,  0.0231591  ])
32986   , -1571.08    , array([ 1.51621    ,  0.0589025  ,  0.022293   ,  2.63739    ,  0.0231591  ])
32987   , -1571.06    , array([ 1.51469    ,  0.0589614  ,  0.022293   ,  2.63739    ,  0.0231591  ])
32988   , -1571.04    , array([ 1.51469    ,  0.0589025  ,  0.0223153  ,  2.63739    ,  0.0231591  ])
32989   , -1571.01    , array([ 1.51469    ,  0.0589025  ,  0.022293   ,  2.64003    ,  0.0231591  ])
32990   , -1570.9     , array([ 1.51469    ,  0.0589025  ,  0.022293   ,  2.63739    ,  0.0231823  ])
32991   , -1568.77    , array([ 1.46663    ,  0.0588146  ,  0.0234618  ,  2.74317    ,  0.0231627  ])
32992   , -1568.77    , array([ 1.46663    ,  0.0588146  ,  0.0234618  ,  2.74317    ,  0.0231627  ])
32993   , -1568.79    , array([ 1.4681     ,  0.0588146  ,  0.0234618  ,  2.74317    ,  0.0231627  ])
32994   , -1568.84    , array([ 1.46663    ,  0.0588735  ,  0.0234618  ,  2.74317    ,  0.0231627  ])
32995   , -1568.77    , array([ 1.46663    ,  0.0588146  ,  0.0234853  ,  2.74317    ,  0.0231627  ])
32996   , -1568.74    , array([ 1.46663    ,  0.0588146  ,  0.0234618  ,  2.74591    ,  0.0231627  ])
32997   , -1568.59    , array([ 1.46663    ,  0.0588146  ,  0.0234618  ,  2.74317    ,  0.0231858  ])
32998   , -1565.08    , array([ 1.38669    ,  0.0591229  ,  0.0261872  ,  2.93525    ,  0.0233919  ])
32999   , -1565.08    , array([ 1.38669    ,  0.0591229  ,  0.0261872  ,  2.93525    ,  0.0233919  ])
33000   , -1565.07    , array([ 1.38807    ,  0.0591229  ,  0.0261872  ,  2.93525    ,  0.0233919  ])
33001   , -1565.23    , array([ 1.38669    ,  0.059182   ,  0.0261872  ,  2.93525    ,  0.0233919  ])
33002   , -1565.08    , array([ 1.38669    ,  0.0591229  ,  0.0262134  ,  2.93525    ,  0.0233919  ])
33003   , -1565.06    , array([ 1.38669    ,  0.0591229  ,  0.0261872  ,  2.93818    ,  0.0233919  ])
33004   , -1564.85    , array([ 1.38669    ,  0.0591229  ,  0.0261872  ,  2.93525    ,  0.0234153  ])
33005   , -1562.05    , array([ 1.31719    ,  0.0602577  ,  0.0301851  ,  3.13255    ,  0.0240293  ])
33006   , -1562.05    , array([ 1.31719    ,  0.0602577  ,  0.0301851  ,  3.13255    ,  0.0240293  ])
33007   , -1562.01    , array([ 1.31851    ,  0.0602577  ,  0.0301851  ,  3.13255    ,  0.0240293  ])
33008   , -1562.26    , array([ 1.31719    ,  0.060318   ,  0.0301851  ,  3.13255    ,  0.0240293  ])
33009   , -1562.05    , array([ 1.31719    ,  0.0602577  ,  0.0302153  ,  3.13255    ,  0.0240293  ])
33010   , -1562.05    , array([ 1.31719    ,  0.0602577  ,  0.0301851  ,  3.13568    ,  0.0240293  ])
33011   , -1561.82    , array([ 1.31719    ,  0.0602577  ,  0.0301851  ,  3.13255    ,  0.0240534  ])
33012   , -1560.11    , array([ 1.32254    ,  0.0612799  ,  0.0316284  ,  3.14492    ,  0.0245538  ])
33013   , -1560.11    , array([ 1.32254    ,  0.0612799  ,  0.0316284  ,  3.14492    ,  0.0245538  ])
33014   , -1560.07    , array([ 1.32386    ,  0.0612799  ,  0.0316284  ,  3.14492    ,  0.0245538  ])
33015   , -1560.28    , array([ 1.32254    ,  0.0613413  ,  0.0316284  ,  3.14492    ,  0.0245538  ])
33016   , -1560.11    , array([ 1.32254    ,  0.0612799  ,  0.0316601  ,  3.14492    ,  0.0245538  ])
33017   , -1560.11    , array([ 1.32254    ,  0.0612799  ,  0.0316284  ,  3.14806    ,  0.0245538  ])
33018   , -1559.94    , array([ 1.32254    ,  0.0612799  ,  0.0316284  ,  3.14492    ,  0.0245784  ])
33019   , -1556.78    , array([ 1.37031    ,  0.0634147  ,  0.0340856  ,  3.15584    ,  0.0257163  ])
33020   , -1556.78    , array([ 1.37031    ,  0.0634147  ,  0.0340856  ,  3.15584    ,  0.0257163  ])
33021   , -1556.75    , array([ 1.37168    ,  0.0634147  ,  0.0340856  ,  3.15584    ,  0.0257163  ])
33022   , -1556.81    , array([ 1.37031    ,  0.0634781  ,  0.0340856  ,  3.15584    ,  0.0257163  ])
33023   , -1556.78    , array([ 1.37031    ,  0.0634147  ,  0.0341197  ,  3.15584    ,  0.0257163  ])
33024   , -1556.76    , array([ 1.37031    ,  0.0634147  ,  0.0340856  ,  3.159      ,  0.0257163  ])
33025   , -1556.77    , array([ 1.37031    ,  0.0634147  ,  0.0340856  ,  3.15584    ,  0.0257421  ])
33026   , -1555.69    , array([ 1.38327    ,  0.0634899  ,  0.0351669  ,  3.26161    ,  0.0259114  ])
33027   , -1555.69    , array([ 1.38327    ,  0.0634899  ,  0.0351669  ,  3.26161    ,  0.0259114  ])
33028   , -1555.66    , array([ 1.38465    ,  0.0634899  ,  0.0351669  ,  3.26161    ,  0.0259114  ])
33029   , -1555.68    , array([ 1.38327    ,  0.0635534  ,  0.0351669  ,  3.26161    ,  0.0259114  ])
33030   , -1555.68    , array([ 1.38327    ,  0.0634899  ,  0.0352021  ,  3.26161    ,  0.0259114  ])
33031   , -1555.66    , array([ 1.38327    ,  0.0634899  ,  0.0351669  ,  3.26487    ,  0.0259114  ])
33032   , -1555.72    , array([ 1.38327    ,  0.0634899  ,  0.0351669  ,  3.26161    ,  0.0259374  ])
33033   , -1553.84    , array([ 1.39846    ,  0.0629555  ,  0.0371344  ,  3.54645    ,  0.0260009  ])
33034   , -1553.84    , array([ 1.39846    ,  0.0629555  ,  0.0371344  ,  3.54645    ,  0.0260009  ])
33035   , -1553.82    , array([ 1.39986    ,  0.0629555  ,  0.0371344  ,  3.54645    ,  0.0260009  ])
33036   , -1553.82    , array([ 1.39846    ,  0.0630185  ,  0.0371344  ,  3.54645    ,  0.0260009  ])
33037   , -1553.84    , array([ 1.39846    ,  0.0629555  ,  0.0371716  ,  3.54645    ,  0.0260009  ])
33038   , -1553.82    , array([ 1.39846    ,  0.0629555  ,  0.0371344  ,  3.55       ,  0.0260009  ])
33039   , -1553.89    , array([ 1.39846    ,  0.0629555  ,  0.0371344  ,  3.54645    ,  0.0260269  ])
33040   , -1552.23    , array([ 1.42239    ,  0.0609738  ,  0.0406963  ,  4.24833    ,  0.0257617  ])
33041   , -1552.23    , array([ 1.42239    ,  0.0609738  ,  0.0406963  ,  4.24833    ,  0.0257617  ])
33042   , -1552.22    , array([ 1.42382    ,  0.0609738  ,  0.0406963  ,  4.24833    ,  0.0257617  ])
33043   , -1552.25    , array([ 1.42239    ,  0.0610348  ,  0.0406963  ,  4.24833    ,  0.0257617  ])
33044   , -1552.23    , array([ 1.42239    ,  0.0609738  ,  0.040737   ,  4.24833    ,  0.0257617  ])
33045   , -1552.23    , array([ 1.42239    ,  0.0609738  ,  0.0406963  ,  4.25258    ,  0.0257617  ])
33046   , -1552.24    , array([ 1.42239    ,  0.0609738  ,  0.0406963  ,  4.24833    ,  0.0257875  ])
33047   , -1552.4     , array([ 1.43165    ,  0.0599254  ,  0.0398106  ,  4.28243    ,  0.0253373  ])
33048   , -1552.4     , array([ 1.43165    ,  0.0599254  ,  0.0398106  ,  4.28243    ,  0.0253373  ])
33049   , -1552.39    , array([ 1.43308    ,  0.0599254  ,  0.0398106  ,  4.28243    ,  0.0253373  ])
33050   , -1552.35    , array([ 1.43165    ,  0.0599854  ,  0.0398106  ,  4.28243    ,  0.0253373  ])
33051   , -1552.39    , array([ 1.43165    ,  0.0599254  ,  0.0398504  ,  4.28243    ,  0.0253373  ])
33052   , -1552.39    , array([ 1.43165    ,  0.0599254  ,  0.0398106  ,  4.28671    ,  0.0253373  ])
33053   , -1552.44    , array([ 1.43165    ,  0.0599254  ,  0.0398106  ,  4.28243    ,  0.0253626  ])
33054   , -1552.22    , array([ 1.42428    ,  0.0607583  ,  0.040514   ,  4.25527    ,  0.0256745  ])
33055   , -1552.22    , array([ 1.42428    ,  0.0607583  ,  0.040514   ,  4.25527    ,  0.0256745  ])
33056   , -1552.21    , array([ 1.4257     ,  0.0607583  ,  0.040514   ,  4.25527    ,  0.0256745  ])
33057   , -1552.23    , array([ 1.42428    ,  0.0608191  ,  0.040514   ,  4.25527    ,  0.0256745  ])
33058   , -1552.22    , array([ 1.42428    ,  0.0607583  ,  0.0405545  ,  4.25527    ,  0.0256745  ])
33059   , -1552.22    , array([ 1.42428    ,  0.0607583  ,  0.040514   ,  4.25953    ,  0.0256745  ])
33060   , -1552.24    , array([ 1.42428    ,  0.0607583  ,  0.040514   ,  4.25527    ,  0.0257002  ])
33061   , -1552.22    , array([ 1.42451    ,  0.0607031  ,  0.040488   ,  4.25935    ,  0.0256527  ])
33062   , -1552.22    , array([ 1.42451    ,  0.0607031  ,  0.040488   ,  4.25935    ,  0.0256527  ])
33063   , -1552.22    , array([ 1.42594    ,  0.0607031  ,  0.040488   ,  4.25935    ,  0.0256527  ])
33064   , -1552.23    , array([ 1.42451    ,  0.0607638  ,  0.040488   ,  4.25935    ,  0.0256527  ])
33065   , -1552.22    , array([ 1.42451    ,  0.0607031  ,  0.0405285  ,  4.25935    ,  0.0256527  ])
33066   , -1552.23    , array([ 1.42451    ,  0.0607031  ,  0.040488   ,  4.26361    ,  0.0256527  ])
33067   , -1552.24    , array([ 1.42451    ,  0.0607031  ,  0.040488   ,  4.25935    ,  0.0256784  ])
33068   , -1552.22    , array([ 1.42432    ,  0.0607484  ,  0.0405093  ,  4.256      ,  0.0256706  ])
33069   , -1552.22    , array([ 1.42432    ,  0.0607484  ,  0.0405093  ,  4.256      ,  0.0256706  ])
33070   , -1552.21    , array([ 1.42574    ,  0.0607484  ,  0.0405093  ,  4.256      ,  0.0256706  ])
33071   , -1552.23    , array([ 1.42432    ,  0.0608092  ,  0.0405093  ,  4.256      ,  0.0256706  ])
33072   , -1552.22    , array([ 1.42432    ,  0.0607484  ,  0.0405498  ,  4.256      ,  0.0256706  ])
33073   , -1552.22    , array([ 1.42432    ,  0.0607484  ,  0.0405093  ,  4.26026    ,  0.0256706  ])
33074   , -1552.24    , array([ 1.42432    ,  0.0607484  ,  0.0405093  ,  4.256      ,  0.0256963  ])
33075   , -1552.22    , array([ 1.42428    ,  0.0607565  ,  0.0405131  ,  4.2554     ,  0.0256738  ])
33076   , -1552.22    , array([ 1.42428    ,  0.0607565  ,  0.0405131  ,  4.2554     ,  0.0256738  ])
33077   , -1552.21    , array([ 1.42571    ,  0.0607565  ,  0.0405131  ,  4.2554     ,  0.0256738  ])
33078   , -1552.23    , array([ 1.42428    ,  0.0608173  ,  0.0405131  ,  4.2554     ,  0.0256738  ])
33079   , -1552.22    , array([ 1.42428    ,  0.0607565  ,  0.0405536  ,  4.2554     ,  0.0256738  ])
33080   , -1552.22    , array([ 1.42428    ,  0.0607565  ,  0.0405131  ,  4.25966    ,  0.0256738  ])
33081   , -1552.24    , array([ 1.42428    ,  0.0607565  ,  0.0405131  ,  4.2554     ,  0.0256995  ])
33082   , -1552.22    , array([ 1.42428    ,  0.060758   ,  0.0405138  ,  4.2553     ,  0.0256744  ])
33083   , -1552.22    , array([ 1.42428    ,  0.060758   ,  0.0405138  ,  4.2553     ,  0.0256744  ])
33084   , -1552.21    , array([ 1.4257     ,  0.060758   ,  0.0405138  ,  4.2553     ,  0.0256744  ])
33085   , -1552.23    , array([ 1.42428    ,  0.0608188  ,  0.0405138  ,  4.2553     ,  0.0256744  ])
33086   , -1552.22    , array([ 1.42428    ,  0.060758   ,  0.0405543  ,  4.2553     ,  0.0256744  ])
33087   , -1552.22    , array([ 1.42428    ,  0.060758   ,  0.0405138  ,  4.25955    ,  0.0256744  ])
33088   , -1552.24    , array([ 1.42428    ,  0.060758   ,  0.0405138  ,  4.2553     ,  0.0257     ])
33089   , -1552.22    , array([ 1.42428    ,  0.0607583  ,  0.0405139  ,  4.25528    ,  0.0256745  ])
33090   , -1552.22    , array([ 1.42428    ,  0.0607583  ,  0.0405139  ,  4.25528    ,  0.0256745  ])
33091   , -1552.21    , array([ 1.4257     ,  0.0607583  ,  0.0405139  ,  4.25528    ,  0.0256745  ])
33092   , -1552.23    , array([ 1.42428    ,  0.0608191  ,  0.0405139  ,  4.25528    ,  0.0256745  ])
33093   , -1552.22    , array([ 1.42428    ,  0.0607583  ,  0.0405545  ,  4.25528    ,  0.0256745  ])
33094   , -1552.22    , array([ 1.42428    ,  0.0607583  ,  0.0405139  ,  4.25953    ,  0.0256745  ])
33095   , -1552.24    , array([ 1.42428    ,  0.0607583  ,  0.0405139  ,  4.25528    ,  0.0257001  ])
33096   , -1552.22    , array([ 1.42428    ,  0.0607583  ,  0.040514   ,  4.25527    ,  0.0256745  ])
33097   , -1552.22    , array([ 1.42428    ,  0.0607583  ,  0.040514   ,  4.25527    ,  0.0256745  ])
33098   , -1552.21    , array([ 1.4257     ,  0.0607583  ,  0.040514   ,  4.25527    ,  0.0256745  ])
33099   , -1552.23    , array([ 1.42428    ,  0.0608191  ,  0.040514   ,  4.25527    ,  0.0256745  ])
33100   , -1552.22    , array([ 1.42428    ,  0.0607583  ,  0.0405545  ,  4.25527    ,  0.0256745  ])
33101   , -1552.22    , array([ 1.42428    ,  0.0607583  ,  0.040514   ,  4.25953    ,  0.0256745  ])
33102   , -1552.24    , array([ 1.42428    ,  0.0607583  ,  0.040514   ,  4.25527    ,  0.0257002  ])
33103   , -1552.22    , array([ 1.42428    ,  0.0607583  ,  0.040514   ,  4.25527    ,  0.0256745  ])
33104   , -1552.22    , array([ 1.42428    ,  0.0607583  ,  0.040514   ,  4.25527    ,  0.0256745  ])
33105   , -1552.21    , array([ 1.4257     ,  0.0607583  ,  0.040514   ,  4.25527    ,  0.0256745  ])
33106   , -1552.23    , array([ 1.42428    ,  0.0608191  ,  0.040514   ,  4.25527    ,  0.0256745  ])
33107   , -1552.22    , array([ 1.42428    ,  0.0607583  ,  0.0405545  ,  4.25527    ,  0.0256745  ])
33108   , -1552.22    , array([ 1.42428    ,  0.0607583  ,  0.040514   ,  4.25953    ,  0.0256745  ])
33109   , -1552.24    , array([ 1.42428    ,  0.0607583  ,  0.040514   ,  4.25527    ,  0.0257002  ])
33110   , -1552.22    , array([ 1.42428    ,  0.0607583  ,  0.040514   ,  4.25527    ,  0.0256745  ])
33111   , -1552.22    , array([ 1.42428    ,  0.0607583  ,  0.040514   ,  4.25527    ,  0.0256745  ])
33112   , -1552.21    , array([ 1.4257     ,  0.0607583  ,  0.040514   ,  4.25527    ,  0.0256745  ])
33113   , -1552.23    , array([ 1.42428    ,  0.0608191  ,  0.040514   ,  4.25527    ,  0.0256745  ])
33114   , -1552.22    , array([ 1.42428    ,  0.0607583  ,  0.0405545  ,  4.25527    ,  0.0256745  ])
33115   , -1552.22    , array([ 1.42428    ,  0.0607583  ,  0.040514   ,  4.25953    ,  0.0256745  ])
33116   , -1552.24    , array([ 1.42428    ,  0.0607583  ,  0.040514   ,  4.25527    ,  0.0257002  ])
33117   , -1552.22    , array([ 1.42428    ,  0.0607583  ,  0.040514   ,  4.25527    ,  0.0256745  ])
33118   , -1552.22    , array([ 1.42428    ,  0.0607583  ,  0.040514   ,  4.25527    ,  0.0256745  ])
33119   , -1552.21    , array([ 1.4257     ,  0.0607583  ,  0.040514   ,  4.25527    ,  0.0256745  ])
33120   , -1552.23    , array([ 1.42428    ,  0.0608191  ,  0.040514   ,  4.25527    ,  0.0256745  ])
33121   , -1552.22    , array([ 1.42428    ,  0.0607583  ,  0.0405545  ,  4.25527    ,  0.0256745  ])
33122   , -1552.22    , array([ 1.42428    ,  0.0607583  ,  0.040514   ,  4.25953    ,  0.0256745  ])
