181682  , -668192     , array([ 0.0264834  ,  0.0340045  ,  1.13863e-71,  0.000408493,  1.8433     ])
181810  , -87182.6    , array([ 1.57048    ,  0.242538   ,  1.13863e-71,  0.097965   ,  0.833493   ])
181811  , -87147.3    , array([ 1.56891    ,  0.242781   ,  1.13863e-71,  0.097965   ,  0.833493   ])
181812  , -87193.4    , array([ 1.56891    ,  0.242538   ,  1.13977e-71,  0.097965   ,  0.833493   ])
181813  , -87170.3    , array([ 1.56891    ,  0.242538   ,  1.13863e-71,  0.0980631  ,  0.833493   ])
181814  , -87237      , array([ 1.56891    ,  0.242538   ,  1.13863e-71,  0.097965   ,  0.834327   ])
181815  , -26575.4    , array([ 1.42055    ,  1.35035    ,  1.13863e-71,  0.386468   ,  0.430464   ])
181816  , -26575.4    , array([ 1.42055    ,  1.35035    ,  1.13863e-71,  0.386468   ,  0.430464   ])
181817  , -26559.9    , array([ 1.42197    ,  1.35035    ,  1.13863e-71,  0.386468   ,  0.430464   ])
181818  , -26586.2    , array([ 1.42055    ,  1.3517     ,  1.13863e-71,  0.386468   ,  0.430464   ])
181819  , -26575.4    , array([ 1.42055    ,  1.35035    ,  1.13977e-71,  0.386468   ,  0.430464   ])
181820  , -26574.1    , array([ 1.42055    ,  1.35035    ,  1.13863e-71,  0.386854   ,  0.430464   ])
181821  , -26591.3    , array([ 1.42055    ,  1.35035    ,  1.13863e-71,  0.386468   ,  0.430894   ])
181822  , -21191.9    , array([ 1.13882    ,  0.912839   ,  1.13863e-71,  0.341159   ,  0.308636   ])
181823  , -21191.9    , array([ 1.13882    ,  0.912839   ,  1.13863e-71,  0.341159   ,  0.308636   ])
181824  , -21176.7    , array([ 1.13996    ,  0.912839   ,  1.13863e-71,  0.341159   ,  0.308636   ])
181825  , -21199.8    , array([ 1.13882    ,  0.913752   ,  1.13863e-71,  0.341159   ,  0.308636   ])
181826  , -21191.9    , array([ 1.13882    ,  0.912839   ,  1.13977e-71,  0.341159   ,  0.308636   ])
181827  , -21190.8    , array([ 1.13882    ,  0.912839   ,  1.13863e-71,  0.3415     ,  0.308636   ])
181828  , -21207.5    , array([ 1.13882    ,  0.912839   ,  1.13863e-71,  0.341159   ,  0.308944   ])
181829  , -12380.3    , array([ 0.851681   ,  0.525181   ,  1.13863e-71,  0.226844   ,  0.149647   ])
181830  , -12380.3    , array([ 0.851681   ,  0.525181   ,  1.13863e-71,  0.226844   ,  0.149647   ])
181831  , -12369.4    , array([ 0.852533   ,  0.525181   ,  1.13863e-71,  0.226844   ,  0.149647   ])
181832  , -12387.5    , array([ 0.851681   ,  0.525706   ,  1.13863e-71,  0.226844   ,  0.149647   ])
181833  , -12380.3    , array([ 0.851681   ,  0.525181   ,  1.13977e-71,  0.226844   ,  0.149647   ])
181834  , -12380.2    , array([ 0.851681   ,  0.525181   ,  1.13863e-71,  0.227071   ,  0.149647   ])
181835  , -12388.2    , array([ 0.851681   ,  0.525181   ,  1.13863e-71,  0.226844   ,  0.149797   ])
181836  , -3570.76    , array([ 0.753902   ,  0.145212   ,  1.13863e-71,  0.0596328  ,  0.0561025  ])
181837  , -3570.76    , array([ 0.753902   ,  0.145212   ,  1.13863e-71,  0.0596328  ,  0.0561025  ])
181838  , -3567.2     , array([ 0.754657   ,  0.145212   ,  1.13863e-71,  0.0596328  ,  0.0561025  ])
181839  , -3569.25    , array([ 0.753902   ,  0.145357   ,  1.13863e-71,  0.0596328  ,  0.0561025  ])
181840  , -3570.76    , array([ 0.753902   ,  0.145212   ,  1.13977e-71,  0.0596328  ,  0.0561025  ])
181841  , -3570.73    , array([ 0.753902   ,  0.145212   ,  1.13863e-71,  0.0596925  ,  0.0561025  ])
181842  , -3576.48    , array([ 0.753902   ,  0.145212   ,  1.13863e-71,  0.0596328  ,  0.0561586  ])
181843  , -2600.84    , array([ 0.705518   ,  0.108935   ,  1.13863e-71,  0.0350523  ,  0.0329757  ])
181844  , -2600.84    , array([ 0.705518   ,  0.108935   ,  1.13863e-71,  0.0350523  ,  0.0329757  ])
181845  , -2599.18    , array([ 0.706224   ,  0.108935   ,  1.13863e-71,  0.0350523  ,  0.0329757  ])
181846  , -2605.28    , array([ 0.705518   ,  0.109044   ,  1.13863e-71,  0.0350523  ,  0.0329757  ])
181847  , -2600.84    , array([ 0.705518   ,  0.108935   ,  1.13977e-71,  0.0350523  ,  0.0329757  ])
181848  , -2600.84    , array([ 0.705518   ,  0.108935   ,  1.13863e-71,  0.0350873  ,  0.0329757  ])
181849  , -2598.08    , array([ 0.705518   ,  0.108935   ,  1.13863e-71,  0.0350523  ,  0.0330086  ])
181850  , -1922.51    , array([ 0.734254   ,  0.0757077  ,  1.13863e-71,  0.0227303  ,  0.0266394  ])
181851  , -1922.51    , array([ 0.734254   ,  0.0757077  ,  1.13863e-71,  0.0227303  ,  0.0266394  ])
181852  , -1921.46    , array([ 0.734988   ,  0.0757077  ,  1.13863e-71,  0.0227303  ,  0.0266394  ])
181853  , -1922.87    , array([ 0.734254   ,  0.0757835  ,  1.13863e-71,  0.0227303  ,  0.0266394  ])
181854  , -1922.51    , array([ 0.734254   ,  0.0757077  ,  1.13977e-71,  0.0227303  ,  0.0266394  ])
181855  , -1922.51    , array([ 0.734254   ,  0.0757077  ,  1.13863e-71,  0.022753   ,  0.0266394  ])
181856  , -1922.98    , array([ 0.734254   ,  0.0757077  ,  1.13863e-71,  0.0227303  ,  0.0266661  ])
181857  , -1797.71    , array([ 0.76328    ,  0.062261   ,  1.13863e-71,  0.0166334  ,  0.0224512  ])
181858  , -1797.71    , array([ 0.76328    ,  0.062261   ,  1.13863e-71,  0.0166334  ,  0.0224512  ])
181859  , -1797.05    , array([ 0.764044   ,  0.062261   ,  1.13863e-71,  0.0166334  ,  0.0224512  ])
181860  , -1797.28    , array([ 0.76328    ,  0.0623233  ,  1.13863e-71,  0.0166334  ,  0.0224512  ])
181861  , -1797.71    , array([ 0.76328    ,  0.062261   ,  1.13977e-71,  0.0166334  ,  0.0224512  ])
181862  , -1797.71    , array([ 0.76328    ,  0.062261   ,  1.13863e-71,  0.0166501  ,  0.0224512  ])
181863  , -1798.5     , array([ 0.76328    ,  0.062261   ,  1.13863e-71,  0.0166334  ,  0.0224737  ])
181864  , -1743.1     , array([ 0.805876   ,  0.0552245  ,  1.13863e-71,  0.0128188  ,  0.0197458  ])
181865  , -1743.1     , array([ 0.805876   ,  0.0552245  ,  1.13863e-71,  0.0128188  ,  0.0197458  ])
181866  , -1742.69    , array([ 0.806682   ,  0.0552245  ,  1.13863e-71,  0.0128188  ,  0.0197458  ])
181867  , -1742.85    , array([ 0.805876   ,  0.0552798  ,  1.13863e-71,  0.0128188  ,  0.0197458  ])
181868  , -1743.1     , array([ 0.805876   ,  0.0552245  ,  1.13977e-71,  0.0128188  ,  0.0197458  ])
181869  , -1743.1     , array([ 0.805876   ,  0.0552245  ,  1.13863e-71,  0.0128317  ,  0.0197458  ])
181870  , -1743.42    , array([ 0.805876   ,  0.0552245  ,  1.13863e-71,  0.0128188  ,  0.0197655  ])
181871  , -1719.74    , array([ 0.86304    ,  0.0524354  ,  1.13863e-71,  0.0106583  ,  0.0186226  ])
181872  , -1719.74    , array([ 0.86304    ,  0.0524354  ,  1.13863e-71,  0.0106583  ,  0.0186226  ])
181873  , -1719.47    , array([ 0.863903   ,  0.0524354  ,  1.13863e-71,  0.0106583  ,  0.0186226  ])
181874  , -1719.68    , array([ 0.86304    ,  0.0524879  ,  1.13863e-71,  0.0106583  ,  0.0186226  ])
181875  , -1719.74    , array([ 0.86304    ,  0.0524354  ,  1.13977e-71,  0.0106583  ,  0.0186226  ])
181876  , -1719.74    , array([ 0.86304    ,  0.0524354  ,  1.13863e-71,  0.0106689  ,  0.0186226  ])
181877  , -1719.75    , array([ 0.86304    ,  0.0524354  ,  1.13863e-71,  0.0106583  ,  0.0186413  ])
181878  , -1698.67    , array([ 0.955326   ,  0.0519062  ,  1.13863e-71,  0.00897219 ,  0.0183934  ])
181879  , -1698.67    , array([ 0.955326   ,  0.0519062  ,  1.13863e-71,  0.00897219 ,  0.0183934  ])
181880  , -1698.5     , array([ 0.956281   ,  0.0519062  ,  1.13863e-71,  0.00897219 ,  0.0183934  ])
181881  , -1698.7     , array([ 0.955326   ,  0.0519581  ,  1.13863e-71,  0.00897219 ,  0.0183934  ])
181882  , -1698.67    , array([ 0.955326   ,  0.0519062  ,  1.13977e-71,  0.00897219 ,  0.0183934  ])
181883  , -1698.67    , array([ 0.955326   ,  0.0519062  ,  1.13863e-71,  0.00898116 ,  0.0183934  ])
181884  , -1698.5     , array([ 0.955326   ,  0.0519062  ,  1.13863e-71,  0.00897219 ,  0.0184118  ])
181885  , -1668.01    , array([ 1.15104    ,  0.0545138  ,  1.13863e-71,  0.0072336  ,  0.019342   ])
181886  , -1668.01    , array([ 1.15104    ,  0.0545138  ,  1.13863e-71,  0.0072336  ,  0.019342   ])
181887  , -1667.95    , array([ 1.15219    ,  0.0545138  ,  1.13863e-71,  0.0072336  ,  0.019342   ])
181888  , -1668.09    , array([ 1.15104    ,  0.0545683  ,  1.13863e-71,  0.0072336  ,  0.019342   ])
181889  , -1668.01    , array([ 1.15104    ,  0.0545138  ,  1.13977e-71,  0.0072336  ,  0.019342   ])
181890  , -1668.01    , array([ 1.15104    ,  0.0545138  ,  1.13863e-71,  0.00724084 ,  0.019342   ])
181891  , -1667.75    , array([ 1.15104    ,  0.0545138  ,  1.13863e-71,  0.0072336  ,  0.0193614  ])
181892  , -1641.46    , array([ 1.44329    ,  0.0614418  ,  1.13863e-71,  0.006083   ,  0.0219123  ])
181893  , -1641.46    , array([ 1.44329    ,  0.0614418  ,  1.13863e-71,  0.006083   ,  0.0219123  ])
181894  , -1641.49    , array([ 1.44473    ,  0.0614418  ,  1.13863e-71,  0.006083   ,  0.0219123  ])
181895  , -1641.53    , array([ 1.44329    ,  0.0615033  ,  1.13863e-71,  0.006083   ,  0.0219123  ])
181896  , -1641.46    , array([ 1.44329    ,  0.0614418  ,  1.13977e-71,  0.006083   ,  0.0219123  ])
181897  , -1641.46    , array([ 1.44329    ,  0.0614418  ,  1.13863e-71,  0.00608909 ,  0.0219123  ])
181898  , -1641.28    , array([ 1.44329    ,  0.0614418  ,  1.13863e-71,  0.006083   ,  0.0219342  ])
181899  , -1635.31    , array([ 1.53136    ,  0.0656165  ,  1.13863e-71,  0.00611512 ,  0.0234827  ])
181900  , -1635.31    , array([ 1.53136    ,  0.0656165  ,  1.13863e-71,  0.00611512 ,  0.0234827  ])
181901  , -1635.34    , array([ 1.53289    ,  0.0656165  ,  1.13863e-71,  0.00611512 ,  0.0234827  ])
181902  , -1635.33    , array([ 1.53136    ,  0.0656821  ,  1.13863e-71,  0.00611512 ,  0.0234827  ])
181903  , -1635.31    , array([ 1.53136    ,  0.0656165  ,  1.13977e-71,  0.00611512 ,  0.0234827  ])
181904  , -1635.31    , array([ 1.53136    ,  0.0656165  ,  1.13863e-71,  0.00612123 ,  0.0234827  ])
181905  , -1635.23    , array([ 1.53136    ,  0.0656165  ,  1.13863e-71,  0.00611512 ,  0.0235062  ])
181906  , -1633.05    , array([ 1.4978     ,  0.0671306  ,  1.13863e-71,  0.00654129 ,  0.0240545  ])
181907  , -1633.05    , array([ 1.4978     ,  0.0671306  ,  1.13863e-71,  0.00654129 ,  0.0240545  ])
181908  , -1633.07    , array([ 1.4993     ,  0.0671306  ,  1.13863e-71,  0.00654129 ,  0.0240545  ])
181909  , -1633.05    , array([ 1.4978     ,  0.0671977  ,  1.13863e-71,  0.00654129 ,  0.0240545  ])
181910  , -1633.05    , array([ 1.4978     ,  0.0671306  ,  1.13977e-71,  0.00654129 ,  0.0240545  ])
181911  , -1633.05    , array([ 1.4978     ,  0.0671306  ,  1.13863e-71,  0.00654783 ,  0.0240545  ])
181912  , -1633.03    , array([ 1.4978     ,  0.0671306  ,  1.13863e-71,  0.00654129 ,  0.0240785  ])
181913  , -1632.18    , array([ 1.43218    ,  0.0677985  ,  1.13863e-71,  0.00710528 ,  0.0242933  ])
181914  , -1632.18    , array([ 1.43218    ,  0.0677985  ,  1.13863e-71,  0.00710528 ,  0.0242933  ])
181915  , -1632.18    , array([ 1.43361    ,  0.0677985  ,  1.13863e-71,  0.00710528 ,  0.0242933  ])
181916  , -1632.17    , array([ 1.43218    ,  0.0678664  ,  1.13863e-71,  0.00710528 ,  0.0242933  ])
181917  , -1632.18    , array([ 1.43218    ,  0.0677985  ,  1.13977e-71,  0.00710528 ,  0.0242933  ])
181918  , -1632.18    , array([ 1.43218    ,  0.0677985  ,  1.13863e-71,  0.00711239 ,  0.0242933  ])
181919  , -1632.19    , array([ 1.43218    ,  0.0677985  ,  1.13863e-71,  0.00710528 ,  0.0243176  ])
181920  , -1632.23    , array([ 1.4361     ,  0.0676667  ,  1.13863e-71,  0.0070546  ,  0.0242398  ])
181921  , -1632.23    , array([ 1.4361     ,  0.0676667  ,  1.13863e-71,  0.0070546  ,  0.0242398  ])
181922  , -1632.23    , array([ 1.43753    ,  0.0676667  ,  1.13863e-71,  0.0070546  ,  0.0242398  ])
181923  , -1632.23    , array([ 1.4361     ,  0.0677344  ,  1.13863e-71,  0.0070546  ,  0.0242398  ])
181924  , -1632.23    , array([ 1.4361     ,  0.0676667  ,  1.13977e-71,  0.0070546  ,  0.0242398  ])
181925  , -1632.23    , array([ 1.4361     ,  0.0676667  ,  1.13863e-71,  0.00706166 ,  0.0242398  ])
181926  , -1632.23    , array([ 1.4361     ,  0.0676667  ,  1.13863e-71,  0.0070546  ,  0.024264   ])
181927  , -1632.18    , array([ 1.43234    ,  0.0677932  ,  1.13863e-71,  0.00710324 ,  0.0242911  ])
181928  , -1632.18    , array([ 1.43234    ,  0.0677932  ,  1.13863e-71,  0.00710324 ,  0.0242911  ])
181929  , -1632.18    , array([ 1.43377    ,  0.0677932  ,  1.13863e-71,  0.00710324 ,  0.0242911  ])
181930  , -1632.17    , array([ 1.43234    ,  0.0678611  ,  1.13863e-71,  0.00710324 ,  0.0242911  ])
181931  , -1632.18    , array([ 1.43234    ,  0.0677932  ,  1.13977e-71,  0.00710324 ,  0.0242911  ])
181932  , -1632.18    , array([ 1.43234    ,  0.0677932  ,  1.13863e-71,  0.00711035 ,  0.0242911  ])
181933  , -1632.19    , array([ 1.43234    ,  0.0677932  ,  1.13863e-71,  0.00710324 ,  0.0243155  ])
181934  , -1632.18    , array([ 1.43219    ,  0.0677983  ,  1.13863e-71,  0.0071052  ,  0.0242932  ])
181935  , -1632.18    , array([ 1.43219    ,  0.0677983  ,  1.13863e-71,  0.0071052  ,  0.0242932  ])
181936  , -1632.18    , array([ 1.43362    ,  0.0677983  ,  1.13863e-71,  0.0071052  ,  0.0242932  ])
181937  , -1632.17    , array([ 1.43219    ,  0.0678661  ,  1.13863e-71,  0.0071052  ,  0.0242932  ])
181938  , -1632.18    , array([ 1.43219    ,  0.0677983  ,  1.13977e-71,  0.0071052  ,  0.0242932  ])
181939  , -1632.18    , array([ 1.43219    ,  0.0677983  ,  1.13863e-71,  0.00711231 ,  0.0242932  ])
181940  , -1632.19    , array([ 1.43219    ,  0.0677983  ,  1.13863e-71,  0.0071052  ,  0.0243175  ])
181941  , -1632.18    , array([ 1.43218    ,  0.0677985  ,  1.13863e-71,  0.00710528 ,  0.0242933  ])
181942  , -1632.18    , array([ 1.43218    ,  0.0677985  ,  1.13863e-71,  0.00710528 ,  0.0242933  ])
181943  , -1632.18    , array([ 1.43361    ,  0.0677985  ,  1.13863e-71,  0.00710528 ,  0.0242933  ])
181944  , -1632.17    , array([ 1.43218    ,  0.0678664  ,  1.13863e-71,  0.00710528 ,  0.0242933  ])
181945  , -1632.18    , array([ 1.43218    ,  0.0677985  ,  1.13977e-71,  0.00710528 ,  0.0242933  ])
181946  , -1632.18    , array([ 1.43218    ,  0.0677985  ,  1.13863e-71,  0.00711239 ,  0.0242933  ])
