172988  , -77728.4    , array([ 9.79023    ,  0.990833   ,  4.46416e-91,  0.00010222 ,  0.00107508 ])
173240  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173241  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173242  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173243  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173244  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173245  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173246  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173247  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173248  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173249  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173250  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173251  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173252  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173253  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173254  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173255  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173256  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173257  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173258  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173259  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173260  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173261  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173262  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173263  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173264  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173265  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173266  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173267  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173268  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173269  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173270  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173271  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173272  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173273  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173274  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173275  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173276  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173277  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173278  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173279  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173280  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173281  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173282  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173283  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173284  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173285  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173286  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173287  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173288  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173289  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173290  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173291  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173292  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173293  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173294  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173295  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173296  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173297  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173298  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173299  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173300  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173301  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173302  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173303  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173304  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173305  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173306  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173307  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173308  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173309  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173310  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173311  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173312  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173313  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173314  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173315  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173316  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173317  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173318  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173319  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173320  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173321  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173322  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173323  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173324  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173325  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173326  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173327  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173328  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173329  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173330  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173331  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173332  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173333  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173334  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173335  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173336  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173337  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173338  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173339  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173340  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173341  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173342  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173343  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173344  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173345  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173346  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173347  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173348  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173349  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173350  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173351  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173352  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173353  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173354  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173355  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173356  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173357  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173358  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173359  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173360  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173361  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173362  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173363  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173364  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173365  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173366  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173367  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173368  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173369  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173370  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173371  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173372  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173373  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173374  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173375  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173376  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173377  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173378  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173379  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173380  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173381  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173382  , -1632.46    , array([ 1.43529    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.024284   ])
173383  , -1632.47    , array([ 1.43385    ,  0.0678771  ,  4.46416e-91,  0.000104734,  0.024284   ])
173384  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46863e-91,  0.000104734,  0.024284   ])
173385  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104839,  0.024284   ])
173386  , -1632.47    , array([ 1.43385    ,  0.0678093  ,  4.46416e-91,  0.000104734,  0.0243083  ])
173387  , -1632.53    , array([ 1.43656    ,  0.0676503  ,  4.46416e-91,  0.000105019,  0.0242263  ])
173388  , -1632.5     , array([ 1.4352     ,  0.0677298  ,  4.46416e-91,  0.000104877,  0.0242552  ])
173389  , -1632.48    , array([ 1.43453    ,  0.0677695  ,  4.46416e-91,  0.000104806,  0.0242696  ])
173390  , -1632.47    , array([ 1.43419    ,  0.0677894  ,  4.46416e-91,  0.00010477 ,  0.0242768  ])
173391  , -1632.47    , array([ 1.43402    ,  0.0677994  ,  4.46416e-91,  0.000104752,  0.0242804  ])
173392  , -1632.47    , array([ 1.43394    ,  0.0678043  ,  4.46416e-91,  0.000104743,  0.0242822  ])
173393  , -1632.47    , array([ 1.4339     ,  0.0678068  ,  4.46416e-91,  0.000104739,  0.0242831  ])
173394  , -1632.47    , array([ 1.43388    ,  0.0678081  ,  4.46416e-91,  0.000104737,  0.0242836  ])
173395  , -1632.47    , array([ 1.43386    ,  0.0678087  ,  4.46416e-91,  0.000104736,  0.0242838  ])
173396  , -1632.47    , array([ 1.43386    ,  0.067809   ,  4.46416e-91,  0.000104735,  0.0242839  ])
173397  , -1632.47    , array([ 1.43386    ,  0.0678092  ,  4.46416e-91,  0.000104735,  0.024284   ])
173398  , -1632.47    , array([ 1.43386    ,  0.0678092  ,  4.46416e-91,  0.000104735,  0.024284   ])
